wban_id,name,state,lat,lon,ndays,nhours_with_gusts,nfourhours_with_gusts,ndays_with_gusts,nhours_with_sig_gusts,nfourhours_with_sig_gusts,ndays_with_sig_gusts,gust_hours_per_year,gust_fourhours_per_year,gust_days_per_year,sig_gust_hours_per_year,sig_gust_fourhours_per_year,sig_gust_days_per_year,nhours_with_est_reports,nfourhours_with_est_reports,ndays_with_est_reports,nhours_with_est_sig_reports,nfourhours_with_est_sig_reports,ndays_with_est_sig_reports,mean_est_reports_in_hours_with_est_reports,mean_est_reports_in_fourhours_with_est_reports,mean_est_reports_in_convective_days_with_est_reports,mean_est_sig_reports_in_hours_with_est_sig_reports,mean_est_sig_reports_in_fourhours_with_est_sig_reports,mean_est_sig_reports_in_convective_days_with_est_sig_reports,mean_est_reports_in_report_hours_with_gusts,mean_est_reports_in_report_fourhours_with_gusts,mean_est_reports_in_report_convective_days_with_gusts,mean_est_sig_reports_in_report_hours_with_sig_gusts,mean_est_sig_reports_in_report_fourhours_with_sig_gusts,mean_est_sig_reports_in_report_convective_days_with_sig_gusts
14944,SIOUX FALLS FOSS FIELD,SD,43.57779333333334,-96.75389666666666,6940,27,22,17,1,1,1,1.4210014,1.157853,0.89470464,0.052629683,0.052629683,0.052629683,105,86,75,28,21,19,2.3809524,2.8023255,3.2,1.9642857,2.4285715,2.6842105,3.0,3.5,3.909091,1.0,1.0,1.0
13993,ST JOSEPH ROSECRANS MEMORIAL AP,MO,39.772275,-94.9157,6088,23,21,20,2,2,2,1.3798866,1.2598965,1.1999015,0.11999015,0.11999015,0.11999015,109,86,82,8,8,7,1.559633,1.9767442,2.0731707,1.25,1.25,1.4285715,2.2,2.7142856,3.3846154,1.0,1.0,1.5
73805,NORTHWEST FLORIDA BEACHES INTL AP,FL,30.349,-85.788,3195,12,11,11,3,3,3,1.3718309,1.2575117,1.2575117,0.34295774,0.34295774,0.34295774,85,73,67,1,1,1,1.8,2.0273972,2.2089553,1.0,1.0,1.0,4.0,3.6666667,3.6666667,1.0,1.0,1.0
94051,JORDAN AP,MT,47.325928,-106.948724,5599,21,19,19,1,1,1,1.3699322,1.2394624,1.2394624,0.06523486,0.06523486,0.06523486,30,27,24,1,1,1,1.2,1.2962962,1.4583334,1.0,1.0,1.0,1.25,1.3333334,1.5555556,1.0,1.0,1.0
23023,MIDLAND INTERNATIONAL AP,TX,31.944852000000004,-102.197792,6940,26,24,23,3,3,2,1.3683717,1.2631124,1.2104827,0.15788905,0.15788905,0.10525937,115,99,95,29,28,27,1.3391304,1.5050505,1.5578947,1.137931,1.1428572,1.1851852,2.5714285,2.625,2.4545455,1.0,1.0,1.0
23034,SAN ANGELO MATHIS FIELD,TX,31.351599999999994,-100.494815,6940,26,22,22,4,3,3,1.3683717,1.157853,1.157853,0.21051873,0.15788905,0.15788905,92,79,73,20,16,16,1.6413044,1.8607595,2.0136986,1.6,1.875,1.875,2.0769231,2.5454545,2.2857144,2.3333333,3.0,3.0
23050,ALBUQUERQUE INTL AP,NM,35.04182333333333,-106.61542666666666,6940,26,24,23,1,1,1,1.3683717,1.2631124,1.2104827,0.052629683,0.052629683,0.052629683,42,36,35,7,4,4,1.5238096,1.4722222,1.4857143,1.0,1.0,1.0,3.0,2.8333333,2.5714285,1.0,1.0,1.0
03974,WICHITA COLONEL JAMES JABARA AP,KS,37.74729,-97.22043000000001,6150,23,22,22,0,0,0,1.3659756,1.3065853,1.3065853,0.0,0.0,0.0,284,211,174,51,45,40,2.4542253,3.2559242,3.9310346,1.745098,1.8666667,2.05,4.6842103,6.736842,8.190476,1.0,1.0,1.0
13920,TOPEKA FORBES FIELD,KS,38.95028,-95.66389,6150,23,23,23,3,3,3,1.3659756,1.3659756,1.3659756,0.17817073,0.17817073,0.17817073,233,174,143,54,49,42,2.27897,2.9655173,3.5874126,1.537037,1.6326531,1.8571428,4.529412,5.7894735,6.75,4.0,4.0,4.0
03991,DENTON MUNICPAL AP,TX,33.20611,-97.19889,2953,11,10,9,1,1,1,1.3605655,1.2368778,1.1131899,0.123687774,0.123687774,0.123687774,86,71,61,11,8,7,2.0813954,2.4647887,2.8360655,1.4545455,1.875,2.142857,2.6666667,2.5714285,3.2857144,1.0,1.0,1.0
94910,WATERLOO MUNICIPAL AP,IA,42.554402,-92.401144,5389,20,19,19,2,2,2,1.3555391,1.2877622,1.2877622,0.13555391,0.13555391,0.13555391,112,95,83,18,15,14,2.2410715,2.631579,3.0,1.6666666,1.9333333,2.0,4.285714,4.733333,5.733333,1.0,1.0,1.0
24046,CRAIG MOFFAT COUNTY AP,CO,40.49403,-107.52264,5936,22,20,18,0,0,0,1.3536893,1.2306267,1.107564,0.0,0.0,0.0,2,2,2,1,1,1,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
23054,LAS VEGAS MUNICIPAL AP,NM,35.65417,-105.14194,3559,13,12,12,0,0,0,1.3341528,1.2315257,1.2315257,0.0,0.0,0.0,1,1,1,0,0,0,1.0,1.0,1.0,NaN,NaN,NaN,1.0,1.0,1.0,NaN,NaN,NaN
94041,GARRISON,ND,47.646142,-101.440584,5783,21,19,19,0,0,0,1.3263445,1.2000259,1.2000259,0.0,0.0,0.0,40,36,32,8,8,8,1.45,1.5555556,1.71875,1.75,1.75,1.75,1.5,1.6666666,1.8571428,1.0,1.0,1.0
03927,DALLAS FORT WORTH INTL AP,TX,32.89779599999999,-97.01889800000001,6940,25,24,23,1,1,1,1.315742,1.2631124,1.2104827,0.052629683,0.052629683,0.052629683,258,199,177,28,25,22,2.1085272,2.7135677,3.0508475,1.9642857,2.16,2.4545455,2.7142856,3.0714285,3.6875,2.0,2.0,2.0
94870,CHAMPAIGN URBANA WILLARD AP,IL,40.03972,-88.27778,6150,22,21,21,1,1,1,1.3065853,1.2471951,1.2471951,0.059390243,0.059390243,0.059390243,173,136,120,7,7,6,2.1213872,2.6029413,2.9083333,1.0,1.0,1.1666666,4.428571,5.4615383,6.733333,1.0,1.0,1.0
94957,FALLS CITY BRENNER FIELD,NE,40.07989333333334,-95.59105333333332,6150,22,21,20,2,2,2,1.3065853,1.2471951,1.1878049,0.11878049,0.11878049,0.11878049,101,88,75,18,17,16,1.7821782,2.0113637,2.3466666,1.3333334,1.4117647,1.5,2.4166667,2.357143,2.5333333,2.0,2.0,2.0
24028,SCOTTSBLUFF W B HEILIG FIELD AP,NE,41.870515,-103.59301500000001,6726,24,23,23,3,3,3,1.3033006,1.2489964,1.2489964,0.16291258,0.16291258,0.16291258,55,49,48,3,3,3,1.5272727,1.7142857,1.75,1.0,1.0,1.0,2.2,2.6,3.8333333,1.0,1.0,1.0
94023,GILLETTE CAMPBELL COUNTY AP,WY,44.33944,-105.54194,5936,21,20,20,1,1,1,1.292158,1.2306267,1.2306267,0.061531335,0.061531335,0.061531335,59,53,53,3,3,3,1.3559322,1.4716982,1.4716982,1.6666666,1.6666666,1.6666666,1.4285715,1.4285715,1.4444444,1.0,1.0,1.0
03017,DENVER INTL AP,CO,39.835554,-104.65724599999999,6848,24,23,23,1,1,1,1.2800817,1.226745,1.226745,0.05333674,0.05333674,0.05333674,51,44,42,7,6,6,1.5098039,1.75,1.8333334,1.7142857,2.0,2.0,3.625,4.125,4.25,5.0,7.0,7.0
14941,NORFOLK KARL STEFAN MEMORIAL AP,NE,41.984265,-97.435635,6330,22,20,20,2,2,2,1.2694312,1.1540284,1.1540284,0.11540284,0.11540284,0.11540284,87,71,65,10,9,9,1.5977012,1.9436619,2.1076922,1.5,1.6666666,1.6666666,2.9166667,2.9285715,3.3333333,3.0,3.0,3.0
13995,SPRINGFIELD REGIONAL AP,MO,37.239845,-93.39004,6940,24,24,24,0,0,0,1.2631124,1.2631124,1.2631124,0.0,0.0,0.0,374,296,254,50,42,37,2.3770053,2.9729729,3.46063,1.68,1.8809524,2.1351352,5.0555553,6.105263,6.7619047,1.0,1.0,1.0
24018,CHEYENNE MUNICIPAL AP,WY,41.152593333333336,-104.81343666666665,6940,24,23,23,1,1,1,1.2631124,1.2104827,1.2104827,0.052629683,0.052629683,0.052629683,31,31,30,2,2,2,1.0967742,1.0967742,1.1333333,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
93819,INDIANAPOLIS INTL AP,IN,39.72517,-86.28168,6940,24,22,21,2,2,2,1.2631124,1.157853,1.1052233,0.10525937,0.10525937,0.10525937,288,228,191,26,23,22,2.2118056,2.7894738,3.3246074,1.6153846,1.826087,1.9090909,4.3,5.0,5.4666667,1.0,1.0,1.0
14936,HURON REGIONAL AP,SD,44.398086666666664,-98.22308666666667,6726,23,22,22,4,4,4,1.2489964,1.1946923,1.1946923,0.21721677,0.21721677,0.21721677,77,66,62,11,10,10,1.5454545,1.8030303,1.9193548,1.2727273,1.4,1.4,2.142857,2.5714285,3.0,1.5,1.5,2.3333333
94008,GLASGOW INTL AP,MT,48.213815000000004,-106.62139833333333,6726,23,22,22,0,0,0,1.2489964,1.1946923,1.1946923,0.0,0.0,0.0,72,66,60,11,10,9,1.5138888,1.6212121,1.7833333,1.1818181,1.2,1.3333334,2.0,2.5454545,2.75,1.0,1.0,1.0
23009,ROSWELL INDUSTRIAL AIR PARK,NM,33.30740333333333,-104.50840166666666,6452,22,20,20,1,1,1,1.2454277,1.132207,1.132207,0.056610353,0.056610353,0.056610353,33,29,28,9,8,8,1.2727273,1.3448275,1.3928572,1.3333334,1.375,1.375,2.6666667,2.6666667,2.25,1.0,1.0,1.0
14950,OTTUMWA INDUSTRIAL AP,IA,41.1059925,-92.4461,5936,20,18,18,1,1,1,1.2306267,1.107564,1.107564,0.061531335,0.061531335,0.061531335,116,96,85,20,19,17,2.25,2.7083333,3.0588236,1.9,2.0,2.235294,5.0,5.928571,6.428571,1.0,1.0,1.0
13962,ABILENE REGIONAL AP,TX,32.410500000000006,-99.68219999999998,6879,23,21,21,1,1,1,1.2212168,1.115024,1.115024,0.05309638,0.05309638,0.05309638,95,81,78,18,17,17,1.4736842,1.7160494,1.7820513,1.2777778,1.2941177,1.2941177,3.75,4.375,3.6666667,1.0,1.0,1.0
94943,CHAMBERLAIN MUNICIPAL AP,SD,43.76667,-99.31833,2099,7,6,6,0,0,0,1.21808,1.0440686,1.0440686,0.0,0.0,0.0,26,21,20,3,3,3,1.4615384,1.8095238,1.9,1.0,1.0,1.0,1.6666666,2.3333333,2.3333333,1.0,1.0,1.0
04111,EVANSTON UINTA CO BURNS FIELD,WY,41.272936666666666,-111.03056,6150,20,20,20,0,0,0,1.1878049,1.1878049,1.1878049,0.0,0.0,0.0,1,1,1,0,0,0,1.0,1.0,1.0,NaN,NaN,NaN,1.0,1.0,1.0,NaN,NaN,NaN
93967,COFFEYVILLE MUNICIPAL AP,KS,37.09111,-95.56639,6150,20,20,20,2,2,2,1.1878049,1.1878049,1.1878049,0.11878049,0.11878049,0.11878049,168,141,124,36,33,31,1.7380953,2.070922,2.3548386,1.1388888,1.2424242,1.3225807,2.7142856,3.1333334,3.6470587,1.0,1.0,1.0
14940,MASON CITY MUNICIPAL AP,IA,43.154410000000006,-93.32671249999999,5936,19,18,17,2,2,2,1.1690954,1.107564,1.0460327,0.12306267,0.12306267,0.12306267,103,86,76,12,11,11,2.1844661,2.5930233,2.9210527,1.75,1.9090909,1.9090909,5.0,5.5,6.181818,1.0,3.5,3.5
23081,GALLUP MUNICIPAL AP,NM,35.5160775,-108.78259,5936,19,18,18,2,2,2,1.1690954,1.107564,1.107564,0.12306267,0.12306267,0.12306267,2,1,1,2,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23176,MILFORD MUNICIPAL AP,UT,38.41667,-113.01667,5936,19,18,17,0,0,0,1.1690954,1.107564,1.0460327,0.0,0.0,0.0,4,4,4,0,0,0,1.0,1.0,1.0,NaN,NaN,NaN,1.0,1.0,1.0,NaN,NaN,NaN
94958,ORD EVELYN SHARP FIELD,NE,41.623492500000005,-98.950135,5936,19,17,16,5,4,3,1.1690954,1.0460327,0.98450136,0.30765668,0.24612534,0.184594,63,57,52,3,3,3,1.3333334,1.4736842,1.6153846,1.0,1.0,1.0,1.6,1.625,1.7777778,1.0,1.0,1.0
93037,COLORADO SPRINGS MUNICIPAL AP,CO,38.81,-104.6883825,6635,21,19,18,0,0,0,1.1560286,1.0459306,0.9908817,0.0,0.0,0.0,18,17,17,3,3,3,1.0,1.0588236,1.0588236,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
03954,OKLAHOMA CITY WILEY POST AP,OK,35.53417,-97.64694,6089,19,19,19,0,0,0,1.1397191,1.1397191,1.1397191,0.0,0.0,0.0,233,197,169,33,28,26,1.7725322,2.0862944,2.4260354,1.4848485,1.6785715,1.8076923,2.5,3.4,4.8461537,1.0,1.0,1.0
12926,CORPUS CHRISTI NAS,TX,27.68333,-97.28333,3530,11,8,7,1,1,1,1.1381727,0.82776207,0.7242918,0.10347026,0.10347026,0.10347026,41,32,30,4,2,2,1.6829268,2.03125,2.1333334,1.5,2.0,2.0,1.0,1.3333334,2.6666667,1.0,1.0,1.0
13964,FORT SMITH REGIONAL AP,AR,35.33303,-94.3625,6454,20,18,18,1,1,1,1.1318562,1.0186706,1.0186706,0.05659281,0.05659281,0.05659281,249,205,179,74,64,59,2.0642571,2.502439,2.860335,1.5675676,1.8125,1.9661016,4.111111,4.4,4.714286,1.0,1.0,2.0
03936,MANHATTAN MUNICIPAL AP,KS,39.13476,-96.67858000000001,6150,19,15,14,1,1,1,1.1284146,0.89085364,0.8314634,0.059390243,0.059390243,0.059390243,179,137,122,31,25,24,1.8044692,2.2554746,2.5,1.7741935,2.12,2.2083333,3.8461537,5.7272725,6.0,8.0,10.0,10.0
93909,OLATHE JOHNSON COUNTY INDUSTRIAL AP,KS,38.828480000000006,-94.88990333333334,6150,19,18,17,1,1,1,1.1284146,1.0690244,1.0096341,0.059390243,0.059390243,0.059390243,226,173,158,35,28,27,2.539823,3.2543352,3.556962,1.4571428,1.6785715,1.7407408,4.714286,6.266667,7.142857,1.0,1.0,1.0
94892,CHICAGO WEST CHICAGO DUPAGE AP,IL,41.91444,-88.24639,6150,19,17,17,1,1,1,1.1284146,1.0096341,1.0096341,0.059390243,0.059390243,0.059390243,292,220,186,31,26,24,3.2979453,4.336364,5.112903,3.6451614,4.1538463,4.4166665,14.533334,17.357143,17.8125,5.0,5.0,5.0
14919,JAMESTOWN MUNICIPAL AP,ND,46.925810000000006,-98.66912333333333,5936,18,17,17,1,1,1,1.107564,1.0460327,1.0460327,0.061531335,0.061531335,0.061531335,41,38,36,5,5,5,1.2682927,1.2894737,1.3611112,1.6,1.6,1.6,1.0,1.0,1.0,1.0,1.0,1.0
94052,MOBRIDGE MUNICIPAL AP,SD,45.54639,-100.40778,5936,18,18,17,0,0,0,1.107564,1.107564,1.0460327,0.0,0.0,0.0,47,39,37,7,6,6,1.4255319,1.7179487,1.8108108,1.2857143,1.5,1.5,1.2857143,1.625,1.8888888,1.0,1.0,1.0
03947,KANSAS CITY INTL AP,MO,39.297248333333336,-94.73063833333333,6940,21,18,17,0,0,0,1.1052233,0.9473343,0.89470464,0.0,0.0,0.0,240,192,167,30,25,25,2.6875,3.328125,3.8143713,1.7666667,2.12,2.12,6.923077,7.928571,8.214286,1.0,1.0,1.0
13994,ST LOUIS LAMBERT INTL AP,MO,38.7525,-90.373604,6940,21,21,21,0,0,0,1.1052233,1.1052233,1.1052233,0.0,0.0,0.0,328,253,220,24,22,22,2.320122,2.9130435,3.3181818,1.7083334,1.8636364,1.8636364,4.3333335,4.5625,6.2777777,1.0,1.0,1.0
14914,FARGO HECTOR INTL AP,ND,46.925286666666665,-96.81110666666666,6940,21,19,19,3,3,3,1.1052233,0.999964,0.999964,0.15788905,0.15788905,0.15788905,110,91,80,19,15,15,1.9818182,2.3956044,2.725,2.1052632,2.6666667,2.6666667,3.75,4.076923,4.428571,1.0,3.0,3.0
14933,DES MOINES INTL AP,IA,41.533848,-93.65303800000001,6940,21,17,16,3,3,3,1.1052233,0.89470464,0.84207493,0.15788905,0.15788905,0.15788905,215,168,146,41,35,32,3.3906977,4.3333335,4.9863014,2.3658535,2.7714286,3.03125,9.5,10.933333,12.142858,1.0,1.6666666,4.3333335
94908,DUBUQUE REGIONAL AP,IA,42.39792,-90.70499,6940,21,19,19,2,2,2,1.1052233,0.999964,0.999964,0.10525937,0.10525937,0.10525937,153,127,113,30,26,25,2.0784314,2.440945,2.7345133,1.7666667,1.8846154,1.96,4.7272725,5.5,4.923077,1.0,1.0,1.0
03935,CAPE GIRARDEAU MUNICIPAL AP,MO,37.225226666666664,-89.57051999999999,6150,18,17,17,1,1,1,1.0690244,1.0096341,1.0096341,0.059390243,0.059390243,0.059390243,189,147,139,46,39,38,1.3915344,1.7210884,1.8129497,1.1521739,1.2307693,1.2631578,2.090909,2.4545455,2.5833333,1.0,1.0,1.0
03965,STILLWATER REGIONAL AP,OK,36.1312,-97.0697,6150,18,18,17,1,1,1,1.0690244,1.0690244,1.0096341,0.059390243,0.059390243,0.059390243,105,96,86,11,11,11,1.3714286,1.5,1.6744186,1.1818181,1.1818181,1.1818181,2.1111112,2.3,2.909091,1.0,1.0,1.0
23040,WINKLER COUNTY AP,TX,31.77994,-103.20161999999999,3774,11,11,11,0,0,0,1.0645866,1.0645866,1.0645866,0.0,0.0,0.0,17,16,15,5,5,5,1.1764706,1.1875,1.2666667,1.0,1.0,1.0,1.0,1.0,2.5,1.0,1.0,1.0
14923,MOLINE QUAD CITY INTL AP,IL,41.46528,-90.52333,6940,20,20,19,3,3,3,1.0525937,1.0525937,0.999964,0.15788905,0.15788905,0.15788905,196,158,142,31,25,24,2.5408163,3.0696204,3.4014084,2.1935484,2.36,2.4166667,5.25,6.0625,6.0588236,5.5,5.5,5.5
24011,BISMARCK MUNICIPAL AP,ND,46.7825,-100.757204,6940,20,18,16,2,2,2,1.0525937,0.9473343,0.84207493,0.10525937,0.10525937,0.10525937,69,57,53,21,15,15,1.768116,2.0175438,2.1320755,1.8095238,2.2,2.2,2.625,3.4285715,3.7142856,1.0,3.0,3.0
03024,BORGER HUTCHINSON COUNTY AP,TX,35.695,-101.395,5936,17,15,15,0,0,0,1.0460327,0.92297,0.92297,0.0,0.0,0.0,70,62,59,11,11,11,1.2428571,1.4032258,1.4745762,1.0909091,1.0909091,1.0909091,2.0,2.8,2.5,1.0,1.0,1.0
14825,FINDLAY AP,OH,41.01361,-83.66861,5936,17,16,15,1,1,1,1.0460327,0.98450136,0.92297,0.061531335,0.061531335,0.061531335,167,135,117,3,3,2,1.6526946,2.0222223,2.3247864,2.0,2.0,3.0,2.1818182,3.1818182,3.6363637,1.0,1.0,1.0
14946,WATERTOWN REGIONAL AP,SD,44.904669999999996,-97.149454,5936,17,14,13,6,5,4,1.0460327,0.8614387,0.7999073,0.369188,0.30765668,0.24612534,54,46,44,15,14,14,1.537037,1.7826087,1.8636364,1.4,1.5,1.5,1.7142857,2.0,2.0,2.0,2.0,2.0
13961,FORT WORTH MEACHAM FIELD,TX,32.81917,-97.36139,6059,17,17,17,1,1,1,1.0247978,1.0247978,1.0247978,0.060282227,0.060282227,0.060282227,193,157,145,26,24,23,2.0518134,2.4904459,2.6965518,2.1538463,2.2916667,2.3913043,4.4,3.75,3.3636363,1.0,1.0,1.0
14815,BATTLE CREEK KELLOGG AP,MI,42.3075,-85.25111,6150,17,16,14,0,0,0,1.0096341,0.9502439,0.8314634,0.0,0.0,0.0,147,113,96,12,8,8,1.4965986,1.8141593,2.125,1.6666666,2.0,2.0,1.75,2.1111112,2.2222223,1.0,1.0,1.0
24164,BIG PINEY MARBLETON AP,WY,42.58444,-110.1075,6150,17,16,16,0,0,0,1.0096341,0.9502439,0.9502439,0.0,0.0,0.0,2,2,2,0,0,0,1.0,1.0,1.0,NaN,NaN,NaN,1.0,1.0,1.0,NaN,NaN,NaN
03816,PADUCAH BARKLEY REGIONAL AP,KY,37.0563,-88.774325,6940,19,18,18,2,2,2,0.999964,0.9473343,0.9473343,0.10525937,0.10525937,0.10525937,253,201,178,43,33,32,1.6996047,2.0646765,2.3146067,1.5116279,1.7272727,1.75,2.857143,3.857143,4.4,2.5,2.5,2.5
14922,MINNEAPOLIS ST PAUL INTL AP,MN,44.883092,-93.228898,6940,19,18,18,0,0,0,0.999964,0.9473343,0.9473343,0.0,0.0,0.0,203,154,134,8,7,7,2.817734,3.6298702,4.171642,1.5,1.7142857,1.7142857,5.6923075,7.4615383,8.235294,1.0,1.0,1.0
14943,SIOUX CITY GATEWAY AP,IA,42.391396,-96.37919,6940,19,17,15,1,1,1,0.999964,0.89470464,0.7894452,0.052629683,0.052629683,0.052629683,110,93,82,9,9,9,1.9818182,2.3333333,2.6463416,2.1111112,2.1111112,2.1111112,3.6,4.888889,6.3,8.0,8.0,8.0
93821,LOUISVILLE STANDIFORD FIELD,KY,38.1801325,-85.7367725,6940,19,19,18,0,0,0,0.999964,0.999964,0.9473343,0.0,0.0,0.0,370,285,237,26,25,20,2.3054054,2.9824562,3.578059,1.0769231,1.08,1.35,7.6666665,8.615385,8.375,1.0,1.0,1.0
12962,HONDO MUNICIPAL AP,TX,29.36019,-99.17432,5540,15,15,15,0,0,0,0.98894405,0.98894405,0.98894405,0.0,0.0,0.0,29,24,22,9,5,5,1.2068965,1.3333334,1.4545455,1.1111112,1.6,1.6,1.0,1.6666666,2.0,1.0,1.0,1.0
53879,LEES SUMMIT MUNICIPAL AP,MO,38.95903,-94.37131666666669,5936,16,15,14,2,2,2,0.98450136,0.92297,0.8614387,0.12306267,0.12306267,0.12306267,210,171,149,26,23,22,2.852381,3.4736843,3.9731543,2.0,2.2608695,2.3636363,5.4,7.2,7.181818,1.0,1.0,1.0
94982,DAVENPORT MUNICIPAL AP,IA,41.61389,-90.59139,5936,16,15,15,0,0,0,0.98450136,0.92297,0.92297,0.0,0.0,0.0,177,144,128,30,27,25,2.7118645,3.25,3.6484375,2.3333333,2.2592592,2.4,4.818182,5.090909,5.6923075,1.0,1.0,1.0
14753,BLUE HILL LCD,MA,42.2123,-71.1137,6694,18,12,11,1,1,1,0.9821482,0.6547655,0.60020167,0.054563787,0.054563787,0.054563787,251,169,137,9,8,7,2.741036,3.9881656,4.890511,1.0,1.0,1.0,9.0,12.0,15.4,1.0,1.0,1.0
14929,ABERDEEN REGIONAL AP,SD,45.443307499999996,-98.413015,6726,18,18,18,3,3,3,0.97747546,0.97747546,0.97747546,0.16291258,0.16291258,0.16291258,91,75,69,24,21,20,1.7472527,2.12,2.3043478,2.0,2.2857144,2.4,3.6,3.5714285,3.3333333,3.3333333,3.6666667,3.6666667
14848,SOUTH BEND MICHIANA REGIONAL AP,IN,41.707209999999996,-86.31912333333334,6819,18,18,17,0,0,0,0.9641443,0.9641443,0.91058075,0.0,0.0,0.0,260,209,171,16,14,14,2.273077,2.7990432,3.380117,1.5,1.6428572,1.6428572,6.4166665,7.6923075,7.866667,1.0,1.0,1.0
94017,WOLF POINT INTL AP,MT,48.09444,-105.57444,4169,11,10,10,0,0,0,0.9637203,0.87610936,0.87610936,0.0,0.0,0.0,40,35,33,9,8,8,1.3,1.4571428,1.5454545,1.1111112,1.125,1.125,1.0,1.6,1.6,1.0,1.0,1.0
53917,NEW ORLEANS LAKEFRONT AP,LA,30.049400000000002,-90.0288,4934,13,13,13,1,1,1,0.96235305,0.96235305,0.96235305,0.07402716,0.07402716,0.07402716,105,93,88,5,5,5,1.5047619,1.6881721,1.7613636,1.2,1.2,1.2,3.2,3.6,3.142857,1.0,1.0,1.0
93084,SAFFORD MUNICIPAL AP,AZ,32.85472,-109.63528,5722,15,15,15,0,0,0,0.95748866,0.95748866,0.95748866,0.0,0.0,0.0,26,22,22,0,0,0,1.0,1.0909091,1.0909091,NaN,NaN,NaN,1.0,1.0,1.0,NaN,NaN,NaN
14819,CHICAGO MIDWAY AP,IL,41.78611,-87.75222,6148,16,16,16,1,1,1,0.950553,0.950553,0.950553,0.059409562,0.059409562,0.059409562,270,207,165,37,28,27,3.1222222,4.0338163,5.042424,3.2972972,4.178571,4.296296,12.571428,17.785715,18.571428,4.0,4.0,4.0
13988,KANSAS CITY DOWNTOWN AP,MO,39.12318,-94.59433000000001,6150,16,15,13,1,1,1,0.9502439,0.89085364,0.77207315,0.059390243,0.059390243,0.059390243,246,192,165,34,30,29,3.0691056,3.8802083,4.5030303,1.8235294,2.0666666,2.137931,6.133333,8.133333,9.384615,1.0,1.0,1.0
23049,SANTA FE COUNTY MUNICIPAL AP,NM,35.61494666666667,-106.09117333333334,6150,16,15,15,0,0,0,0.9502439,0.89085364,0.89085364,0.0,0.0,0.0,10,8,8,2,2,2,1.1,1.125,1.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24132,BOZEMAN GALLATIN FIELD,MT,45.788,-111.1608,6150,16,15,15,0,0,0,0.9502439,0.89085364,0.89085364,0.0,0.0,0.0,10,10,10,0,0,0,1.2,1.2,1.2,NaN,NaN,NaN,1.25,1.25,1.4,NaN,NaN,NaN
03945,COLUMBIA REGIONAL AP,MO,38.816936,-92.21759599999999,6940,18,18,18,1,1,1,0.9473343,0.9473343,0.9473343,0.052629683,0.052629683,0.052629683,169,140,126,8,8,8,1.4201183,1.6785715,1.8492063,1.375,1.375,1.375,1.75,1.8888888,2.0,1.0,1.0,1.0
14925,ROCHESTER INTL AP,MN,43.904075,-92.49171750000001,6697,17,16,16,1,1,1,0.9271689,0.8726295,0.8726295,0.054539345,0.054539345,0.054539345,98,84,74,4,4,4,1.8265306,2.1190476,2.391892,1.25,1.25,1.25,4.0,4.6,4.8333335,1.0,1.0,1.0
94988,MARSHALLTOWN MUNICIPAL AP,IA,42.1116825,-92.916865,5936,15,14,13,1,1,1,0.92297,0.8614387,0.7999073,0.061531335,0.061531335,0.061531335,102,88,80,16,14,14,1.9607843,2.25,2.475,2.4375,2.7142856,2.7142856,3.142857,2.8888888,3.7777777,1.0,1.0,1.0
94057,CONVERSE COUNTY AIRPORT ASOS,WY,42.79611,-105.38028,3257,8,7,7,1,1,1,0.8971446,0.7850015,0.7850015,0.11214308,0.11214308,0.11214308,1,1,1,0,0,0,1.0,1.0,1.0,NaN,NaN,NaN,1.0,1.0,1.0,NaN,NaN,NaN
13739,PHILADELPHIA INTL AP,PA,39.87327,-75.22678,6940,17,15,14,1,1,1,0.89470464,0.7894452,0.7368156,0.052629683,0.052629683,0.052629683,514,363,291,14,12,12,3.4163425,4.7465563,5.879725,2.0,2.1666667,2.1666667,19.375,22.785715,26.76923,1.0,1.0,1.0
14821,COLUMBUS PORT COLUMBUS INTL AP,OH,39.99245,-82.87685,6940,17,16,16,0,0,0,0.89470464,0.84207493,0.84207493,0.0,0.0,0.0,283,226,196,10,9,9,2.1484098,2.5530972,2.9030612,2.7,2.5555556,2.5555556,6.3846154,7.75,7.928571,1.0,1.0,1.0
23066,GRAND JUNCTION WALKER FIELD,CO,39.13419,-108.54,6940,17,15,15,0,0,0,0.89470464,0.7894452,0.7894452,0.0,0.0,0.0,23,21,20,1,1,1,1.6086956,1.7619047,1.85,1.0,1.0,1.0,2.0,2.0,1.8,1.0,1.0,1.0
93817,EVANSVILLE REGIONAL AP,IN,38.04384,-87.520445,6940,17,17,16,2,2,2,0.89470464,0.89470464,0.84207493,0.10525937,0.10525937,0.10525937,216,170,150,40,34,34,1.5138888,1.8647059,2.1066666,1.375,1.4705882,1.4705882,3.6666667,3.8333333,3.0833333,2.0,2.5,2.5
