lat,lon,estimated_sig_report_days_per_year_grid_130_cropped_blurred
49.17,-100.06200000000001,0.417350784753398
49.174,-99.894,0.44644347224244063
49.178,-99.72500000000002,0.4597579082188302
49.182,-99.55700000000002,0.45437508269193383
49.185,-99.38799999999998,0.43467639103015604
49.189,-99.219,0.41192293316333767
49.192,-99.05099999999999,0.3989193802478216
49.195,-98.882,0.4045143630094261
49.198,-98.714,0.4319147271341404
49.201,-98.54500000000002,0.4790354141879128
49.204,-98.37599999999998,0.5378533436809576
49.207,-98.20800000000003,0.5966586036765551
49.209,-98.03899999999999,0.6455618707979632
49.212,-97.87,0.6783913557884272
49.214,-97.70100000000002,0.6957234007546492
49.216,-97.53300000000002,0.7038716447636217
49.218,-97.36399999999998,0.7080532702734713
49.22,-97.195,0.7069989527318773
49.222,-97.02600000000001,0.6977344455646146
49.223,-96.858,0.6825569774453211
49.225,-96.68900000000002,0.670029357400757
49.226,-96.51999999999998,0.6701427356950137
49.227,-96.351,0.6842851117689305
49.228,-96.18299999999999,0.6987357081035318
49.229,-96.01400000000001,0.6901637229263452
49.23,-95.84500000000003,0.6343023388055496
49.231,-95.67599999999999,0.5242127553741233
49.231,-95.507,0.3943428368441401
49.231,-95.339,0.29460528156285704
49.232,-95.17000000000002,0.23795663158336833
49.232,-95.00099999999998,0.21367388604415827
49.232,-94.832,0.20753199563397992
49.231,-94.66300000000001,0.2119948390491977
49.231,-94.495,0.222515116634191
49.231,-94.32600000000002,0.2377224787321171
49.23,-94.15699999999998,0.2561481203758478
49.229,-93.988,0.2724116565416277
49.228,-93.82,0.2730514371665987
49.227,-93.65100000000001,0.24312076203783015
49.226,-93.48200000000003,0.19340029796911787
49.225,-93.31299999999999,0.15761277922949185
49.223,-93.144,0.13453586617462002
49.222,-92.976,0.11377221546863159
49.22,-92.80700000000002,0.09470093955293923
49.218,-92.63799999999998,0.07884799611619739
49.216,-92.469,0.06791544726626572
49.214,-92.30099999999999,0.062742711303247
49.212,-92.132,0.06285162942580685
49.209,-91.96300000000002,0.06664452166132535
49.207,-91.79500000000002,0.07195281983255301
49.204,-91.62599999999998,0.0786663962840678
49.201,-91.457,0.0989293999373919
49.198,-91.28899999999999,0.10121457278401465
49.195,-91.12,0.0
49.192,-90.95100000000002,0.0
49.189,-90.78300000000002,0.0
49.185,-90.61399999999998,0.0
49.182,-90.445,0.0
49.178,-90.27699999999999,0.0
49.174,-90.108,0.0
49.17,-89.94,0.0
49.166,-89.77100000000002,0.0
49.161,-89.60300000000001,0.0
49.157,-89.43400000000003,0.0
49.152,-89.26600000000002,0.0
49.148,-89.09699999999998,0.0
49.143,-88.92899999999997,0.0
49.138,-88.75999999999999,0.0
49.133,-88.59199999999998,0.0
49.127,-88.423,0.0
49.122,-88.255,0.0
49.116,-88.08699999999999,0.0
49.111,-87.918,0.0
49.105,-87.75,0.0
49.099,-87.582,0.0
49.093,-87.41300000000001,0.0
49.086,-87.245,0.0
49.08,-87.077,0.0
49.074,-86.90899999999999,0.0
49.067,-86.74099999999999,0.0
49.06,-86.572,0.0
49.053,-86.404,0.0
49.046,-86.23599999999999,0.0
49.039,-86.06799999999998,0.0
49.032,-85.89999999999998,0.0
49.024,-85.73200000000003,0.0
49.017,-85.56400000000002,0.0
49.009,-85.39600000000002,0.0
49.001,-85.22800000000001,0.0
48.993,-85.06,0.0
48.985,-84.892,0.0
48.976,-84.72399999999999,0.0
48.968,-84.55700000000002,0.0
48.959,-84.38900000000001,0.0
48.951,-84.221,0.0
48.942,-84.053,0.0
48.933,-83.88600000000002,0.0
48.924,-83.71800000000002,0.0
48.915,-83.55099999999999,0.0
48.905,-83.38299999999998,0.0
48.896,-83.21499999999997,0.0
48.886,-83.048,0.0
48.876,-82.88,0.0
48.866,-82.71300000000002,0.0
48.856,-82.54599999999999,0.0
48.846,-82.37799999999999,0.0
48.836,-82.21100000000001,0.0
48.825,-82.04399999999998,0.0
48.814,-81.87599999999998,0.0
48.804,-81.709,0.0
48.793,-81.54199999999997,0.0
48.782,-81.375,0.0
48.771,-81.20800000000003,0.0
48.759,-81.041,0.0
48.748,-80.87400000000002,0.0
48.736,-80.707,0.0
48.725,-80.54000000000002,0.0
48.713,-80.37299999999999,0.0
48.701,-80.20600000000002,0.0
48.689,-80.04000000000002,0.0
48.676,-79.87299999999999,0.0
48.664,-79.70600000000002,0.0
48.651,-79.54000000000002,0.0
48.639,-79.37299999999999,0.0
48.626,-79.20600000000002,0.0
48.613,-79.04000000000002,0.0
48.6,-78.87400000000002,0.0
48.587,-78.707,0.0
48.573,-78.541,0.0
48.56,-78.375,0.0
48.546,-78.20800000000003,0.0
48.532,-78.04199999999997,0.0
48.518,-77.87599999999998,0.0
48.504,-77.70999999999998,0.0
48.49,-77.54399999999998,0.0
48.476,-77.37799999999999,0.0
48.461,-77.21199999999999,0.0
48.447,-77.04599999999999,0.0
48.432,-76.88,0.0
48.417,-76.714,0.0
48.402,-76.54899999999998,0.0
48.387,-76.38299999999998,0.0
48.372,-76.21699999999998,0.0
48.357,-76.05200000000002,0.0
48.341,-75.88600000000002,0.0
48.325,-75.721,0.0
48.309,-75.55599999999998,0.0
48.294,-75.38999999999999,0.0
48.277,-75.22500000000002,0.0
48.261,-75.06,0.0
48.245,-74.89499999999998,0.0
48.228,-74.73000000000002,0.0
48.212,-74.565,0.0
48.195,-74.39999999999998,0.0
48.178,-74.23500000000001,0.0
48.161,-74.07,0.0
48.144,-73.90499999999997,0.0
48.127,-73.74099999999999,0.0
48.109,-73.57600000000002,0.0
48.092,-73.411,0.0
48.074,-73.24700000000001,0.0
48.056,-73.082,0.0
48.038,-72.918,0.0
48.02,-72.75400000000002,0.0
48.002,-72.589,0.0
47.983,-72.42500000000001,0.0
47.965,-72.26100000000002,0.0
47.946,-72.09699999999998,0.0
47.927,-71.93299999999999,0.0
47.908,-71.769,0.0
47.889,-71.60500000000002,0.0
47.87,-71.44099999999997,0.0
47.851,-71.27800000000002,0.0
47.831,-71.11399999999998,0.0
47.811,-70.95100000000002,0.0
47.792,-70.78699999999998,0.0
47.772,-70.62400000000002,0.0
47.752,-70.45999999999998,0.0
47.732,-70.29700000000003,0.0
47.711,-70.13400000000001,0.001811924267748944
47.691,-69.971,0.0028491884973145037
47.67,-69.80799999999999,0.0044256916162214175
47.65,-69.64499999999998,0.006847674340116328
47.629,-69.48200000000003,0.01099200212255284
47.608,-69.31900000000002,0.019018339639172665
47.587,-69.156,0.03582965672345057
47.565,-68.993,0.07228480929255313
47.544,-68.83100000000002,0.1399588957530832
47.523,-68.668,0.23194684861170584
47.501,-68.50599999999997,0.3176868264874203
47.479,-68.34300000000002,0.3817043678791371
47.457,-68.18099999999998,0.4259651031031292
47.435,-68.019,0.4578091253033201
47.413,-67.85700000000003,0.4820574266620677
47.391,-67.695,0.5014028406735302
47.368,-67.53300000000002,0.5173376666305998
47.346,-67.37099999999998,0.5308334117816751
47.323,-67.209,0.5421276281228258
47.3,-67.04700000000003,0.5520303367528793
47.277,-66.88499999999999,0.561267811247436
47.254,-66.72399999999999,0.5672503603802709
47.23,-66.56200000000001,0.5891577062963957
47.207,-66.40100000000001,0.0
47.184,-66.23899999999998,0.0
47.16,-66.07799999999997,0.0
47.136,-65.91699999999997,0.0
47.112,-65.75599999999997,0.0
47.088,-65.59500000000003,0.0
47.064,-65.43400000000003,0.0
47.039,-65.27300000000002,0.0
47.015,-65.11200000000002,0.0
46.99,-64.952,0.0
46.966,-64.791,0.0
46.941,-64.63099999999997,0.0
46.916,-64.47000000000003,0.0
46.89,-64.31,0.0
46.865,-64.14999999999998,0.0
46.84,-63.988999999999976,0.0
46.814,-63.82900000000001,0.0
46.788,-63.66899999999998,0.0
46.763,-63.509000000000015,0.0
46.737,-63.35000000000002,0.0
46.711,-63.19,0.0
46.684,-63.02999999999997,0.0
46.658,-62.87099999999998,0.0
46.631,-62.71100000000001,0.0
46.605,-62.55200000000002,0.0
46.578,-62.39299999999997,0.0
46.551,-62.23399999999998,0.0
46.524,-62.07400000000001,0.0
46.497,-61.916,0.0
46.47,-61.757000000000005,0.0
46.442,-61.59800000000001,0.0
46.415,-61.43900000000002,0.0
46.387,-61.281000000000006,0.0
45.665,-133.168,0.0
45.697,-133.012,0.0
45.728,-132.856,0.0
45.759,-132.7,0.0
45.79,-132.543,0.0
45.821,-132.387,0.0
45.852,-132.231,0.0
45.883,-132.074,0.0
45.913,-131.917,0.0
45.944,-131.76,0.0
45.974,-131.603,0.0
46.004,-131.446,0.0
46.034,-131.289,0.0
46.064,-131.132,0.0
46.094,-130.975,0.0
46.123,-130.817,0.0
46.153,-130.66,0.0
46.182,-130.502,0.0
46.211,-130.344,0.0
46.24,-130.187,0.0
46.269,-130.029,0.0
46.298,-129.871,0.0
46.327,-129.713,0.0
46.355,-129.554,0.0
46.384,-129.396,0.0
46.412,-129.238,0.0
46.44,-129.079,0.0
46.468,-128.921,0.0
46.496,-128.762,0.0
46.524,-128.603,0.0
46.551,-128.444,0.0
46.579,-128.285,0.0
46.606,-128.126,0.0
46.633,-127.96700000000001,0.0
46.66,-127.80799999999999,0.0
46.687,-127.648,0.0
46.714,-127.489,0.0
46.741,-127.32900000000001,0.0
46.767,-127.16999999999999,0.0
46.793,-127.00999999999999,0.0
46.82,-126.85,0.0
46.846,-126.69,0.0
46.872,-126.53,0.0
46.898,-126.37,0.0
46.923,-126.21000000000001,0.0
46.949,-126.05000000000001,0.0
46.974,-125.88999999999999,0.0
47.0,-125.72900000000001,0.0
47.025,-125.56899999999999,0.0
47.05,-125.40799999999999,0.0
47.075,-125.24700000000001,0.0
47.1,-125.08699999999999,0.0
47.124,-124.92599999999999,0.0
47.149,-124.76499999999999,0.0
47.173,-124.60400000000001,0.0
47.197,-124.44300000000001,0.0
47.221,-124.281,0.0
47.245,-124.12,0.0
47.269,-123.959,0.0
47.293,-123.797,0.0
47.316,-123.636,0.0
47.34,-123.47399999999999,0.0
47.363,-123.31299999999999,0.0
47.386,-123.15100000000001,0.0
47.409,-122.989,0.0
47.432,-122.827,0.0
47.455,-122.66499999999999,0.0
47.477,-122.50299999999999,0.0
47.5,-122.34100000000001,0.0
47.522,-122.178,0.0
47.544,-122.01599999999999,0.0
47.567,-121.85400000000001,0.0
47.588,-121.691,0.0
47.61,-121.529,1.909485694553837e-5
47.632,-121.36600000000001,0.000116030163747073
47.653,-121.203,0.0004966806562417976
47.675,-121.03999999999999,0.0016697594137602895
47.696,-120.87700000000001,0.004481062515295927
47.717,-120.715,0.00970785983273159
47.738,-120.55099999999999,0.01743294660582421
47.759,-120.388,0.026129275937981637
47.78,-120.225,0.03351904061445931
47.8,-120.06200000000001,0.03752817808319103
47.821,-119.899,0.03718769512719161
47.841,-119.73500000000001,0.03256295352655792
47.861,-119.572,0.024972995743454685
47.881,-119.40799999999999,0.016450942134255204
47.901,-119.245,0.009255267854375887
47.921,-119.08099999999999,0.004484288262141368
47.941,-118.917,0.0021408055795100497
47.96,-118.75299999999999,0.0016922702698270056
47.979,-118.589,0.0031821310833593285
47.999,-118.42500000000001,0.007686610852936948
48.018,-118.261,0.01690732916278132
48.037,-118.09700000000001,0.03180103614271582
48.056,-117.93299999999999,0.05123493820569979
48.074,-117.769,0.07196078258060332
48.093,-117.60499999999999,0.08914322784068368
48.111,-117.44,0.09913581961977204
48.129,-117.27600000000001,0.09922952329359212
48.148,-117.11099999999999,0.08945879284005678
48.166,-116.947,0.07353972988513231
48.183,-116.78200000000001,0.05649742305222873
48.201,-116.61699999999999,0.04343535746599773
48.219,-116.452,0.03833962314425782
48.236,-116.28800000000001,0.042027777723141604
48.254,-116.12299999999999,0.052419637264599875
48.271,-115.958,0.06559224568531818
48.288,-115.793,0.07746649152957413
48.305,-115.62799999999999,0.08532232644334577
48.321,-115.463,0.08807307170328088
48.338,-115.297,0.0862532087016359
48.355,-115.132,0.08158973217536399
48.371,-114.96700000000001,0.07699789073849232
48.387,-114.80099999999999,0.07523501900113932
48.403,-114.636,0.07675875733264712
48.419,-114.47,0.0792849346024165
48.435,-114.305,0.07945907987491105
48.451,-114.13900000000001,0.07518767689610847
48.466,-113.97300000000001,0.06644612766884302
48.482,-113.80799999999999,0.05449765395482796
48.497,-113.642,0.04110670540163205
48.512,-113.476,0.028118893949796567
48.527,-113.31,0.01730721378420719
48.542,-113.144,0.010053964445312884
48.557,-112.97800000000001,0.007041385810059214
48.571,-112.81200000000001,0.008321714293484404
48.586,-112.64599999999999,0.013479169872691689
48.6,-112.47999999999999,0.021627196962343158
48.614,-112.314,0.03103609070163823
48.628,-112.14699999999999,0.03963013455433107
48.642,-111.981,0.045679545706164386
48.656,-111.815,0.048636920360710094
48.67,-111.648,0.048738754967220375
48.683,-111.482,0.04699545802296724
48.696,-111.315,0.04519866287053087
48.71,-111.148,0.04565275771074014
48.723,-110.982,0.05054687465200867
48.736,-110.815,0.060386285719421555
48.749,-110.648,0.07350813905482827
48.761,-110.482,0.08638432109249318
48.774,-110.315,0.09482558996192561
48.786,-110.148,0.09524952184463015
48.798,-109.981,0.08634808656391316
48.811,-109.814,0.07070784808503588
48.823,-109.64699999999999,0.05476163670517137
48.834,-109.47999999999999,0.046140762275403785
48.846,-109.31299999999999,0.04977224049295186
48.858,-109.14599999999999,0.06513740402933349
48.869,-108.97800000000001,0.08720653120216523
48.88,-108.811,0.10967734515557123
48.892,-108.644,0.12842987072547193
48.903,-108.477,0.14075267543734135
48.914,-108.309,0.14467538228350363
48.924,-108.142,0.13878898295835823
48.935,-107.97399999999999,0.12461151149722126
48.945,-107.80699999999999,0.10829978549407508
48.956,-107.63900000000001,0.09686157739266182
48.966,-107.47200000000001,0.09602606263341075
48.976,-107.304,0.10783764118087635
48.986,-107.137,0.13210432212282297
48.996,-106.969,0.16673770429867696
49.006,-106.80099999999999,0.20527705134919144
49.015,-106.63399999999999,0.2381333822255296
49.024,-106.46600000000001,0.2576628585012926
49.034,-106.298,0.26086029591244064
49.043,-106.13,0.2494969648651118
49.052,-105.96199999999999,0.2284832423552646
49.061,-105.79400000000001,0.20568471268302022
49.069,-105.626,0.18998507667659417
49.078,-105.458,0.18805390568364433
49.086,-105.28999999999999,0.20220895627996444
49.095,-105.12200000000001,0.22976092429232095
49.103,-104.95400000000001,0.2646519913581919
49.111,-104.786,0.29898376726301196
49.119,-104.618,0.32490929504985044
49.127,-104.44999999999999,0.3355528567598341
49.134,-104.28200000000001,0.3280812742104159
49.142,-104.113,0.3080183147268885
49.149,-103.945,0.2891296432157725
49.156,-103.77699999999999,0.28371795426215235
49.163,-103.60899999999998,0.2959256331194522
49.17,-103.44,0.3212932227535905
49.177,-103.27199999999999,0.3505390050817131
49.184,-103.10399999999998,0.3754006784372269
49.19,-102.935,0.39041041043331415
49.197,-102.767,0.393282781693344
49.203,-102.59800000000001,0.3842890698452655
49.209,-102.43,0.36580401067955776
49.215,-102.26100000000002,0.34096573865270685
49.221,-102.09300000000002,0.3139151804003562
49.226,-101.92399999999998,0.2881570719448025
49.232,-101.75599999999997,0.2666914773723488
49.237,-101.58699999999999,0.2509316020823294
49.243,-101.418,0.24181352720981011
49.248,-101.25,0.23964668413149404
49.253,-101.08100000000002,0.24409080990499665
49.258,-100.91199999999998,0.25526622714967195
49.262,-100.74400000000003,0.27429726972783264
49.267,-100.57499999999999,0.30270779107169704
49.271,-100.406,0.3393713697499686
49.276,-100.238,0.38014065762337984
49.28,-100.06900000000002,0.4191556062019444
49.284,-99.89999999999998,0.44868451825532796
49.288,-99.731,0.461805406132473
49.292,-99.56200000000001,0.4556711211148657
49.295,-99.394,0.43526605254590184
49.299,-99.22500000000002,0.412180864760943
49.302,-99.05599999999998,0.3995419835707222
49.305,-98.887,0.4061485981763316
49.309,-98.71800000000002,0.4348848017451362
49.311,-98.54899999999998,0.4829967664660007
49.314,-98.38,0.5427434801738191
49.317,-98.21199999999999,0.6025836133959737
49.32,-98.043,0.6526647024899698
49.322,-97.87400000000002,0.6856967742881734
49.324,-97.70499999999998,0.7008927514375847
49.326,-97.536,0.704434395840964
49.328,-97.36700000000002,0.7043599484024803
49.33,-97.19799999999998,0.7020990478366135
49.332,-97.029,0.6944633675193523
49.333,-96.86000000000001,0.6819960022488739
49.335,-96.69099999999997,0.6722357385658014
49.336,-96.52199999999999,0.6748354046226328
49.337,-96.35300000000001,0.6913460109920672
49.338,-96.18400000000003,0.7057613723195069
49.339,-96.01499999999999,0.6890839522582374
49.34,-95.846,0.607371882901628
49.341,-95.67700000000002,0.46133269932774496
49.341,-95.50799999999998,0.3190446493129676
49.342,-95.339,0.23070189851683176
49.342,-95.17000000000002,0.19001504592917967
49.342,-95.00099999999998,0.174915766829889
49.342,-94.832,0.17247117306945056
49.342,-94.66300000000001,0.17677146458307155
49.341,-94.49400000000003,0.18565521348126104
49.341,-94.32499999999999,0.19769323830873534
49.34,-94.156,0.21334493701573276
49.339,-93.98700000000002,0.23199122849923473
49.338,-93.81799999999998,0.2504139708082009
49.337,-93.649,0.2607772595142128
49.336,-93.48000000000002,0.21814370453374224
49.335,-93.31099999999998,0.16803537977844446
49.333,-93.142,0.14177116807403778
49.332,-92.97300000000001,0.1193975040470113
49.33,-92.80399999999997,0.09869694123174914
49.328,-92.63499999999999,0.0796155430758859
49.326,-92.46600000000001,0.06295101728963014
49.324,-92.29700000000003,0.049136489646572364
49.322,-92.12799999999999,0.038033138309067016
49.32,-91.95999999999998,0.028283868959252872
49.317,-91.791,0.01707112217264503
49.314,-91.62200000000001,0.0
49.312,-91.45299999999997,0.0
49.309,-91.28399999999999,0.0
49.305,-91.11500000000001,0.0
49.302,-90.94600000000003,0.0
49.299,-90.77699999999999,0.0
49.295,-90.60899999999998,0.0
49.292,-90.44,0.0
49.288,-90.27100000000002,0.0
49.284,-90.10199999999998,0.0
49.28,-89.93299999999999,0.0
49.276,-89.76499999999999,0.0
49.272,-89.596,0.0
49.267,-89.42700000000002,0.0
49.262,-89.25799999999998,0.0
49.258,-89.08999999999997,0.0
49.253,-88.92099999999999,0.0
49.248,-88.75200000000001,0.0
49.243,-88.584,0.0
49.237,-88.41500000000002,0.0
49.232,-88.24700000000001,0.0
49.226,-88.07799999999997,0.0
49.221,-87.90899999999999,0.0
49.215,-87.74099999999999,0.0
49.209,-87.572,0.0
49.203,-87.404,0.0
49.197,-87.23500000000001,0.0
49.19,-87.06700000000001,0.0
49.184,-86.899,0.0
49.177,-86.73000000000002,0.0
49.17,-86.56200000000001,0.0
49.163,-86.394,0.0
49.156,-86.22500000000002,0.0
49.149,-86.05700000000002,0.0
49.142,-85.88900000000001,0.0
49.134,-85.72000000000003,0.0
49.127,-85.55200000000002,0.0
49.119,-85.38400000000001,0.0
49.111,-85.21600000000001,0.0
49.103,-85.048,0.0
49.095,-84.88,0.0
49.087,-84.71199999999999,0.0
49.078,-84.54399999999998,0.0
49.07,-84.37599999999998,0.0
49.061,-84.20800000000003,0.0
49.052,-84.04000000000002,0.0
49.043,-83.87200000000001,0.0
49.034,-83.70400000000001,0.0
49.025,-83.536,0.0
49.015,-83.36900000000003,0.0
49.006,-83.20100000000002,0.0
48.996,-83.03300000000002,0.0
48.986,-82.86500000000001,0.0
48.976,-82.69799999999998,0.0
48.966,-82.52999999999997,0.0
48.956,-82.363,0.0
48.946,-82.195,0.0
48.935,-82.02800000000002,0.0
48.924,-81.86000000000001,0.0
48.914,-81.69299999999998,0.0
48.903,-81.52499999999998,0.0
48.892,-81.358,0.0
48.881,-81.19099999999997,0.0
48.869,-81.024,0.0
48.858,-80.856,0.0
48.846,-80.68900000000002,0.0
48.835,-80.52199999999999,0.0
48.823,-80.35500000000002,0.0
48.811,-80.18799999999999,0.0
48.799,-80.02100000000002,0.0
48.786,-79.85399999999998,0.0
48.774,-79.68700000000001,0.0
48.761,-79.51999999999998,0.0
48.749,-79.35399999999998,0.0
48.736,-79.18700000000001,0.0
48.723,-79.01999999999998,0.0
48.71,-78.85399999999998,0.0
48.697,-78.68700000000001,0.0
48.683,-78.52100000000002,0.0
48.67,-78.35399999999998,0.0
48.656,-78.18799999999999,0.0
48.642,-78.02100000000002,0.0
48.628,-77.85500000000002,0.0
48.614,-77.68900000000002,0.0
48.6,-77.52199999999999,0.0
48.586,-77.356,0.0
48.571,-77.19,0.0
48.557,-77.024,0.0
48.542,-76.858,0.0
48.527,-76.69200000000001,0.0
48.512,-76.52600000000001,0.0
48.497,-76.36000000000001,0.0
48.482,-76.19400000000002,0.0
48.466,-76.029,0.0
48.451,-75.863,0.0
48.435,-75.697,0.0
48.419,-75.53199999999998,0.0
48.403,-75.36599999999999,0.0
48.387,-75.20100000000002,0.0
48.371,-75.03500000000003,0.0
48.355,-74.87,0.0
48.338,-74.70499999999998,0.0
48.322,-74.54000000000002,0.0
48.305,-74.37400000000002,0.0
48.288,-74.209,0.0
48.271,-74.04399999999998,0.0
48.254,-73.87900000000002,0.0
48.236,-73.714,0.0
48.219,-73.55000000000001,0.0
48.201,-73.38499999999999,0.0
48.184,-73.22000000000003,0.0
48.166,-73.055,0.0
48.148,-72.89100000000002,0.0
48.13,-72.726,0.0
48.111,-72.56200000000001,0.0
48.093,-72.39800000000002,0.0
48.074,-72.233,0.0
48.056,-72.06900000000002,0.0
48.037,-71.90499999999997,0.0
48.018,-71.74099999999999,0.0
47.999,-71.577,0.0
47.98,-71.41300000000001,0.0
47.96,-71.24900000000002,0.0
47.941,-71.08499999999998,0.0
47.921,-70.92099999999999,0.0
47.901,-70.757,0.0
47.882,-70.594,0.0
47.862,-70.43,0.0
47.841,-70.267,0.0
47.821,-70.10300000000001,0.0019404395241065543
47.801,-69.94,0.00295734538908517
47.78,-69.77699999999999,0.004489858436941382
47.759,-69.61399999999998,0.006809840462548841
47.738,-69.45100000000002,0.010839456247999028
47.717,-69.28800000000001,0.019106148627232724
47.696,-69.125,0.037270610694304714
47.675,-68.96199999999999,0.07871714495235806
47.654,-68.79899999999998,0.15757406924145648
47.632,-68.63600000000002,0.25899300760150223
47.611,-68.47300000000001,0.34515896261296736
47.589,-68.31099999999998,0.40287179386114225
47.567,-68.14800000000002,0.44132422666430327
47.545,-67.98599999999999,0.4687487974112149
47.523,-67.82400000000001,0.49033496248959657
47.5,-67.661,0.5085177963992085
47.478,-67.49900000000002,0.5242613534333329
47.455,-67.33699999999999,0.5381189182618975
47.432,-67.17500000000001,0.5500825132549417
47.41,-67.01299999999998,0.5608913372220073
47.387,-66.851,0.5716854008020721
47.363,-66.69,0.5770624151659521
47.34,-66.52800000000002,0.6004521097466985
47.317,-66.36599999999999,0.0
47.293,-66.20499999999998,0.0
47.269,-66.043,0.0
47.246,-65.882,0.0
47.222,-65.721,0.0
47.198,-65.55900000000003,0.0
47.173,-65.39800000000002,0.0
47.149,-65.23700000000002,0.0
47.124,-65.07600000000002,0.0
47.1,-64.91500000000002,0.0
47.075,-64.755,0.0
47.05,-64.594,0.0
47.025,-64.43299999999999,0.0
47.0,-64.27300000000002,0.0
46.975,-64.11200000000002,0.0
46.949,-63.952,0.0
46.924,-63.79199999999997,0.0
46.898,-63.632000000000005,0.0
46.872,-63.47199999999998,0.0
46.846,-63.31200000000001,0.0
46.82,-63.15199999999999,0.0
46.794,-62.99200000000002,0.0
46.767,-62.831999999999994,0.0
46.741,-62.673,0.0
46.714,-62.51299999999998,0.0
46.687,-62.353999999999985,0.0
46.66,-62.19400000000002,0.0
46.633,-62.035000000000025,0.0
46.606,-61.875999999999976,0.0
46.579,-61.716999999999985,0.0
46.551,-61.55799999999999,0.0
46.524,-61.399,0.0
46.496,-61.24000000000001,0.0
45.774,-133.213,0.0
45.806,-133.057,0.0
45.837,-132.901,0.0
45.868,-132.744,0.0
45.899,-132.588,0.0
45.93,-132.431,0.0
45.961,-132.275,0.0
45.992,-132.118,0.0
46.022,-131.961,0.0
46.053,-131.804,0.0
46.083,-131.647,0.0
46.113,-131.49,0.0
46.143,-131.332,0.0
46.173,-131.175,0.0
46.203,-131.018,0.0
46.232,-130.86,0.0
46.262,-130.702,0.0
46.291,-130.544,0.0
46.32,-130.387,0.0
46.349,-130.229,0.0
46.378,-130.07,0.0
46.407,-129.912,0.0
46.436,-129.754,0.0
46.464,-129.596,0.0
46.493,-129.437,0.0
46.521,-129.279,0.0
46.549,-129.12,0.0
46.577,-128.961,0.0
46.605,-128.802,0.0
46.633,-128.643,0.0
46.66,-128.484,0.0
46.688,-128.325,0.0
46.715,-128.166,0.0
46.742,-128.007,0.0
46.769,-127.84700000000001,0.0
46.796,-127.68799999999999,0.0
46.823,-127.52799999999999,0.0
46.85,-127.368,0.0
46.876,-127.208,0.0
46.903,-127.049,0.0
46.929,-126.88900000000001,0.0
46.955,-126.72900000000001,0.0
46.981,-126.56800000000001,0.0
47.007,-126.40799999999999,0.0
47.033,-126.24799999999999,0.0
47.058,-126.08699999999999,0.0
47.084,-125.92699999999999,0.0
47.109,-125.76599999999999,0.0
47.134,-125.606,0.0
47.159,-125.445,0.0
47.184,-125.28399999999999,0.0
47.209,-125.12299999999999,0.0
47.234,-124.96199999999999,0.0
47.258,-124.80099999999999,0.0
47.282,-124.63999999999999,0.0
47.307,-124.47800000000001,0.0
47.331,-124.31700000000001,0.0
47.355,-124.155,0.0
47.379,-123.994,0.0
47.402,-123.832,0.0
47.426,-123.67099999999999,0.0
47.449,-123.50899999999999,0.0
47.473,-123.34700000000001,0.0
47.496,-123.185,0.0
47.519,-123.023,0.0
47.542,-122.86099999999999,0.0
47.564,-122.69900000000001,0.0
47.587,-122.536,0.0
47.609,-122.374,0.0
47.632,-122.21100000000001,0.0
47.654,-122.049,0.0
47.676,-121.886,0.0
47.698,-121.72399999999999,0.0
47.72,-121.561,1.7954743903885443e-5
47.742,-121.398,0.00010987968823148799
47.763,-121.23500000000001,0.00047139677722530995
47.784,-121.072,0.0015862956786143227
47.806,-120.90899999999999,0.004279674369330987
47.827,-120.74600000000001,0.009362526376364847
47.848,-120.583,0.016861390799801885
47.869,-120.41900000000001,0.025513843182769336
47.889,-120.256,0.03295333887208231
47.91,-120.09299999999999,0.03713014170790823
47.93,-119.929,0.03697913781956712
47.951,-119.76499999999999,0.032521510418946326
47.971,-119.602,0.025134842480041716
47.991,-119.43799999999999,0.01686389285475484
48.011,-119.274,0.009913431707685843
48.031,-119.11000000000001,0.0054028269651905814
48.05,-118.946,0.0031512950758743248
48.07,-118.78200000000001,0.0024682528348996865
48.089,-118.618,0.003064125875018524
48.108,-118.45400000000001,0.005581082300687446
48.127,-118.28999999999999,0.0112806750551152
48.146,-118.126,0.02111893745291494
48.165,-117.96100000000001,0.03477129748553938
48.184,-117.797,0.04977972186196139
48.202,-117.632,0.06300569900367879
48.221,-117.46799999999999,0.07036419464455129
48.239,-117.303,0.07032997041518368
48.257,-117.138,0.06286252195913639
48.275,-116.97399999999999,0.05086287520646423
48.293,-116.809,0.038800621551056805
48.311,-116.644,0.03137583661973447
48.328,-116.47900000000001,0.03162142464099453
48.346,-116.314,0.03969874122721205
48.363,-116.149,0.05334179103840524
48.38,-115.98400000000001,0.06873622319559097
48.398,-115.81800000000001,0.08230424714323287
48.414,-115.65299999999999,0.09127755731919367
48.431,-115.488,0.09462867640905052
48.448,-115.322,0.09205454243075017
48.464,-115.15700000000001,0.08486898813434665
48.481,-114.99100000000001,0.07622946889145894
48.497,-114.826,0.0699427854312074
48.513,-114.66,0.06767458716650371
48.529,-114.494,0.06809084258436932
48.545,-114.32900000000001,0.0681447969826527
48.561,-114.16300000000001,0.06541357420682135
48.576,-113.99700000000001,0.05912049023023051
48.591,-113.83099999999999,0.049610935536055806
48.607,-113.66499999999999,0.03807593763536151
48.622,-113.499,0.02633744924977303
48.637,-113.333,0.016176129687700044
48.652,-113.167,0.009059819028799864
48.667,-113.0,0.005713444782520646
