begin_time_str,begin_time_seconds,end_time_str,end_time_seconds,kind,speed,speed_type,source,begin_lat,begin_lon,end_lat,end_lon,reasons
2006-04-25 18:05:00 UTC,1145988300,2006-04-25 18:25:00 UTC,1145989500,Thunderstorm Wind,65,gust,estimated,36.53333,-82.33333,36.53333,-82.33333,no_lightning
2006-04-25 18:30:00 UTC,1145989800,2006-04-25 18:45:00 UTC,1145990700,Thunderstorm Wind,65,gust,estimated,36.28333,-82.15,36.31667,-82.25,no_lightning
2006-04-25 18:30:00 UTC,1145989800,2006-04-25 18:45:00 UTC,1145990700,Thunderstorm Wind,65,gust,estimated,36.41667,-82.46667,36.41667,-82.46667,no_lightning
2006-04-25 18:30:00 UTC,1145989800,2006-04-25 18:45:00 UTC,1145990700,Thunderstorm Wind,65,gust,estimated,36.46667,-81.86667,36.46667,-81.86667,no_lightning
2006-04-25 19:00:00 UTC,1145991600,2006-04-25 19:10:00 UTC,1145992200,Thunderstorm Wind,75,gust,estimated,27.1,-98.96667,27.1,-98.96667,no_lightning
2006-04-25 19:25:00 UTC,1145993100,2006-04-25 19:25:00 UTC,1145993100,Thunderstorm Wind,65,gust,estimated,27.31667,-98.68333,27.31667,-98.68333,no_lightning
2006-04-26 16:54:00 UTC,1146070440,2006-04-26 16:54:00 UTC,1146070440,Thunderstorm Wind,70,gust,estimated,26.93333,-80.1,26.93333,-80.1,no_lightning
2006-04-27 19:30:00 UTC,1146166200,2006-04-27 19:30:00 UTC,1146166200,Thunderstorm Wind,74,gust,estimated,38.45,-99.95,38.45,-99.95,no_lightning
2006-04-28 14:17:00 UTC,1146233820,2006-04-28 14:17:00 UTC,1146233820,Thunderstorm Wind,78,sustained,estimated,32.06667,-97.75,32.06667,-97.75,no_lightning
2006-04-28 22:58:00 UTC,1146265080,2006-04-28 22:58:00 UTC,1146265080,Thunderstorm Wind,70,gust,measured,26.18333,-97.7,26.18333,-97.7,no_lightning
2006-04-28 23:01:00 UTC,1146265260,2006-04-28 23:01:00 UTC,1146265260,Thunderstorm Wind,65,sustained,estimated,31.18333,-97.45,31.18333,-97.45,no_lightning
2006-04-29 02:51:00 UTC,1146279060,2006-04-29 02:51:00 UTC,1146279060,Thunderstorm Wind,65,sustained,estimated,32.53333,-95.86667,32.53333,-95.86667,no_lightning
2006-04-29 21:30:00 UTC,1146346200,2006-04-29 21:30:00 UTC,1146346200,Thunderstorm Wind,65,gust,estimated,30.48333,-90.03333,30.48333,-90.03333,no_lightning
2006-05-01 20:30:00 UTC,1146515400,2006-05-01 20:32:00 UTC,1146515520,Thunderstorm Wind,70,gust,estimated,38.81667,-89.95,38.81667,-89.95,no_lightning
2006-05-02 16:10:00 UTC,1146586200,2006-05-02 16:10:00 UTC,1146586200,Thunderstorm Wind,70,gust,estimated,29.51667,-98.38333,29.31667,-98.38333,no_lightning
2006-05-02 17:20:00 UTC,1146590400,2006-05-02 17:30:00 UTC,1146591000,Thunderstorm Wind,65,gust,estimated,29.23333,-98.8,29.23333,-98.8,no_lightning
2006-05-02 17:26:00 UTC,1146590760,2006-05-02 17:26:00 UTC,1146590760,Thunderstorm Wind,74,gust,estimated,35.63333,-99.38333,35.63333,-99.38333,no_lightning
2006-05-02 18:00:00 UTC,1146592800,2006-05-02 18:20:00 UTC,1146594000,Thunderstorm Wind,70,gust,estimated,29.35,-99.15,29.35,-99.15,no_lightning
2006-05-03 19:20:00 UTC,1146684000,2006-05-03 19:30:00 UTC,1146684600,Thunderstorm Wind,65,gust,estimated,33.93333,-101.33333,33.93333,-101.33333,no_lightning
2006-05-04 18:38:00 UTC,1146767880,2006-05-04 18:50:00 UTC,1146768600,Thunderstorm Wind,70,gust,estimated,32.41667,-91.33333,32.41667,-91.13333,no_lightning
2006-05-04 19:08:00 UTC,1146769680,2006-05-04 19:12:00 UTC,1146769920,Thunderstorm Wind,65,gust,estimated,32.35,-90.88333,32.3,-90.88333,no_lightning
2006-05-04 20:20:00 UTC,1146774000,2006-05-04 20:30:00 UTC,1146774600,Thunderstorm Wind,65,gust,estimated,30.48333,-99.01667,30.48333,-99.01667,no_lightning
2006-05-04 21:25:00 UTC,1146777900,2006-05-04 21:55:00 UTC,1146779700,Thunderstorm Wind,70,gust,estimated,30.31667,-97.76667,30.31667,-97.76667,no_lightning
2006-05-05 18:30:00 UTC,1146853800,2006-05-05 18:45:00 UTC,1146854700,Thunderstorm Wind,78,gust,estimated,33.21667,-101.48333,33.21667,-101.48333,no_lightning
2006-05-06 01:30:00 UTC,1146879000,2006-05-06 01:45:00 UTC,1146879900,Thunderstorm Wind,70,gust,estimated,30.86667,-98.36667,30.86667,-98.36667,no_lightning
2006-05-06 01:40:00 UTC,1146879600,2006-05-06 01:55:00 UTC,1146880500,Thunderstorm Wind,65,gust,estimated,30.86667,-98.35,30.86667,-98.35,no_lightning
2006-05-08 16:40:00 UTC,1147106400,2006-05-08 16:40:00 UTC,1147106400,Thunderstorm Wind,69,gust,estimated,38.95,-100.48333,38.95,-100.48333,no_lightning
2006-05-08 23:50:00 UTC,1147132200,2006-05-09 00:25:00 UTC,1147134300,Thunderstorm Wind,70,gust,estimated,30.21667,-85.7,30.21667,-85.7,no_lightning
2006-05-09 15:50:00 UTC,1147189800,2006-05-09 16:15:00 UTC,1147191300,Thunderstorm Wind,70,sustained,estimated,34.95,-87.46667,34.95,-87.46667,no_lightning
2006-05-09 18:45:00 UTC,1147200300,2006-05-09 19:00:00 UTC,1147201200,Thunderstorm Wind,70,gust,estimated,29.18333,-98.86667,29.18333,-98.86667,no_lightning
2006-05-10 00:47:00 UTC,1147222020,2006-05-10 00:47:00 UTC,1147222020,Thunderstorm Wind,68,gust,estimated,34.35,-91.8,34.35,-91.8,no_lightning
2006-05-10 15:17:00 UTC,1147274220,2006-05-10 15:17:00 UTC,1147274220,Thunderstorm Wind,67,gust,estimated,32.53333,-90.81667,32.53333,-90.81667,no_lightning
2006-05-10 18:15:00 UTC,1147284900,2006-05-10 18:15:00 UTC,1147284900,Thunderstorm Wind,65,gust,estimated,26.3,-98.16667,26.3,-98.16667,no_lightning
2006-05-10 19:10:00 UTC,1147288200,2006-05-10 19:10:00 UTC,1147288200,Thunderstorm Wind,75,gust,estimated,38.26667,-86.11667,38.26667,-86.11667,no_lightning
2006-05-11 14:41:00 UTC,1147358460,2006-05-11 14:41:00 UTC,1147358460,Thunderstorm Wind,65,gust,estimated,37.4,-85.31667,37.4,-85.31667,no_lightning
2006-05-11 15:35:00 UTC,1147361700,2006-05-11 15:35:00 UTC,1147361700,Thunderstorm Wind,65,gust,estimated,37.33333,-85.35,37.33333,-85.35,no_lightning
2006-05-14 19:30:00 UTC,1147635000,2006-05-14 19:40:00 UTC,1147635600,Thunderstorm Wind,65,gust,estimated,28.51667,-100.1,28.51667,-100.13333,no_lightning
2006-05-14 19:35:00 UTC,1147635300,2006-05-14 19:45:00 UTC,1147635900,Thunderstorm Wind,75,gust,estimated,28.51667,-100.31667,28.3,-100.31667,no_lightning
2006-05-14 22:25:00 UTC,1147645500,2006-05-14 22:25:00 UTC,1147645500,Thunderstorm Wind,70,gust,estimated,26.9,-99.23333,26.9,-99.23333,no_lightning
2006-05-15 14:20:00 UTC,1147702800,2006-05-15 14:20:00 UTC,1147702800,Thunderstorm Wind,80,gust,estimated,25.91667,-80.28333,25.91667,-80.28333,no_lightning
2006-05-18 17:01:00 UTC,1147971660,2006-05-18 17:01:00 UTC,1147971660,Thunderstorm Wind,65,gust,estimated,37.33333,-85.35,37.33333,-85.35,no_lightning
2006-05-19 14:15:00 UTC,1148048100,2006-05-19 14:15:00 UTC,1148048100,Thunderstorm Wind,70,gust,estimated,45.45,-120.18333,45.45,-120.18333,no_lightning
2006-05-19 15:00:00 UTC,1148050800,2006-05-19 15:00:00 UTC,1148050800,Thunderstorm Wind,102,gust,measured,45.71667,-119.9,45.71667,-119.9,no_lightning
2006-05-19 15:14:00 UTC,1148051640,2006-05-19 15:14:00 UTC,1148051640,Thunderstorm Wind,70,gust,estimated,45.9,-119.36667,45.9,-119.36667,no_lightning
2006-05-19 15:15:00 UTC,1148051700,2006-05-19 15:15:00 UTC,1148051700,Thunderstorm Wind,65,gust,estimated,45.68333,-119.83333,45.68333,-119.83333,no_lightning
2006-05-19 15:25:00 UTC,1148052300,2006-05-19 15:25:00 UTC,1148052300,Thunderstorm Wind,75,gust,measured,45.86667,-119.4,45.86667,-119.4,no_lightning
2006-05-19 15:55:00 UTC,1148054100,2006-05-19 15:55:00 UTC,1148054100,Thunderstorm Wind,70,gust,estimated,46.15,-119.03333,46.15,-119.03333,no_lightning
2006-05-19 16:00:00 UTC,1148054400,2006-05-19 16:00:00 UTC,1148054400,Thunderstorm Wind,70,gust,estimated,46.2,-119.01667,46.2,-119.01667,no_lightning
2006-05-19 16:15:00 UTC,1148055300,2006-05-19 16:15:00 UTC,1148055300,Thunderstorm Wind,78,gust,estimated,46.2,-118.91667,46.2,-118.91667,no_lightning
2006-05-19 17:06:00 UTC,1148058360,2006-05-19 17:06:00 UTC,1148058360,Thunderstorm Wind,71,gust,measured,40.71667,-111.91667,40.71667,-111.91667,no_lightning
2006-05-20 17:20:00 UTC,1148145600,2006-05-20 17:25:00 UTC,1148145900,Thunderstorm Wind,65,gust,estimated,33.66667,-101.68333,33.6,-101.68333,no_lightning
2006-05-20 17:45:00 UTC,1148147100,2006-05-20 17:45:00 UTC,1148147100,Thunderstorm Wind,65,gust,estimated,33.81667,-80.35,33.81667,-80.35,no_lightning
2006-05-20 18:10:00 UTC,1148148600,2006-05-20 18:10:00 UTC,1148148600,Thunderstorm Wind,70,gust,measured,33.56667,-101.2,33.56667,-101.2,no_lightning
2006-05-20 19:26:00 UTC,1148153160,2006-05-20 19:26:00 UTC,1148153160,Thunderstorm Wind,65,gust,estimated,34.31667,-80.26667,34.31667,-80.26667,no_lightning
2006-05-20 19:30:00 UTC,1148153400,2006-05-20 19:30:00 UTC,1148153400,Thunderstorm Wind,65,gust,estimated,33.45,-79.6,33.45,-79.6,no_lightning
2006-05-21 14:49:00 UTC,1148222940,2006-05-21 14:49:00 UTC,1148222940,Thunderstorm Wind,70,gust,estimated,34,-81.75,34,-81.75,no_lightning
2006-05-21 15:05:00 UTC,1148223900,2006-05-21 15:25:00 UTC,1148225100,Thunderstorm Wind,70,gust,estimated,33.93333,-81.26667,33.93333,-81.26667,no_lightning
2006-05-21 15:20:00 UTC,1148224800,2006-05-21 15:20:00 UTC,1148224800,Thunderstorm Wind,70,gust,estimated,34,-81.01667,34,-81.01667,no_lightning
2006-05-21 15:21:00 UTC,1148224860,2006-05-21 15:21:00 UTC,1148224860,Thunderstorm Wind,71,gust,measured,33.93333,-81.11667,33.93333,-81.11667,no_lightning
2006-05-21 15:55:00 UTC,1148226900,2006-05-21 15:55:00 UTC,1148226900,Thunderstorm Wind,65,gust,estimated,33.88333,-80.51667,33.76667,-80.51667,no_lightning
2006-05-21 15:55:00 UTC,1148226900,2006-05-21 15:55:00 UTC,1148226900,Thunderstorm Wind,70,gust,estimated,33.86667,-80.7,33.86667,-80.7,no_lightning
2006-05-21 16:15:00 UTC,1148228100,2006-05-21 16:15:00 UTC,1148228100,Thunderstorm Wind,65,gust,estimated,33.73333,-80.33333,33.7,-80.21667,no_lightning
2006-05-21 17:20:00 UTC,1148232000,2006-05-21 17:20:00 UTC,1148232000,Thunderstorm Wind,65,gust,estimated,34.01667,-79.01667,34.01667,-79.01667,no_lightning
2006-05-21 19:10:00 UTC,1148238600,2006-05-21 19:10:00 UTC,1148238600,Thunderstorm Wind,70,gust,estimated,46.3,-107.23333,46.3,-107.23333,no_lightning
2006-05-22 13:00:00 UTC,1148302800,2006-05-22 13:00:00 UTC,1148302800,Thunderstorm Wind,65,gust,estimated,47.53333,-116.23333,47.53333,-116.23333,no_lightning
2006-05-22 13:00:00 UTC,1148302800,2006-05-22 13:00:00 UTC,1148302800,Thunderstorm Wind,65,gust,estimated,47.63333,-116.23333,47.63333,-116.23333,no_lightning
2006-05-22 13:00:00 UTC,1148302800,2006-05-22 13:00:00 UTC,1148302800,Thunderstorm Wind,65,gust,estimated,47.68333,-116.35,47.68333,-116.35,no_lightning
2006-05-22 13:30:00 UTC,1148304600,2006-05-22 13:30:00 UTC,1148304600,Thunderstorm Wind,75,gust,measured,43.06667,-108.45,43.06667,-108.45,no_lightning
2006-05-22 14:30:00 UTC,1148308200,2006-05-22 14:45:00 UTC,1148309100,Thunderstorm Wind,87,gust,estimated,38.83333,-104.38333,38.9,-104.38333,no_lightning
2006-05-22 15:59:00 UTC,1148313540,2006-05-22 16:08:00 UTC,1148314080,Thunderstorm Wind,65,gust,estimated,43.95,-111.76667,43.95,-111.76667,no_lightning
2006-05-23 18:26:00 UTC,1148408760,2006-05-23 18:26:00 UTC,1148408760,Thunderstorm Wind,70,gust,measured,40.63333,-98.38333,40.63333,-98.38333,no_lightning
2006-05-23 19:15:00 UTC,1148411700,2006-05-23 19:15:00 UTC,1148411700,Thunderstorm Wind,70,gust,estimated,38.18333,-99.2,38.18333,-99.2,no_lightning
2006-05-23 19:20:00 UTC,1148412000,2006-05-23 19:20:00 UTC,1148412000,Thunderstorm Wind,65,gust,estimated,38.88333,-98.83333,38.88333,-98.83333,no_lightning
2006-05-23 19:20:00 UTC,1148412000,2006-05-23 19:20:00 UTC,1148412000,Thunderstorm Wind,78,gust,measured,38.86667,-98.81667,38.86667,-98.81667,no_lightning
2006-05-23 19:35:00 UTC,1148412900,2006-05-23 19:43:00 UTC,1148413380,Thunderstorm Wind,70,gust,estimated,40.2,-98.06667,40.2,-98.06667,no_lightning
2006-05-23 19:47:00 UTC,1148413620,2006-05-23 19:47:00 UTC,1148413620,Thunderstorm Wind,70,gust,estimated,40.36667,-97.71667,40.36667,-97.71667,no_lightning
2006-05-23 19:48:00 UTC,1148413680,2006-05-23 19:48:00 UTC,1148413680,Thunderstorm Wind,70,gust,estimated,40.31667,-97.8,40.31667,-97.8,no_lightning
2006-05-23 20:05:00 UTC,1148414700,2006-05-23 20:05:00 UTC,1148414700,Thunderstorm Wind,65,gust,estimated,41.21667,-97,41.21667,-97,no_lightning
2006-05-24 14:56:00 UTC,1148482560,2006-05-24 14:59:00 UTC,1148482740,Thunderstorm Wind,65,gust,measured,40.76667,-89.26667,40.71667,-89.26667,no_lightning
2006-05-24 15:06:00 UTC,1148483160,2006-05-24 15:10:00 UTC,1148483400,Thunderstorm Wind,65,gust,estimated,40.6,-88.98333,40.75,-88.88333,no_lightning
2006-05-25 15:17:00 UTC,1148570220,2006-05-25 15:17:00 UTC,1148570220,Thunderstorm Wind,80,gust,estimated,40.4,-82.91667,40.4,-82.91667,no_lightning
2006-05-25 15:50:00 UTC,1148572200,2006-05-25 16:00:00 UTC,1148572800,Thunderstorm Wind,87,gust,estimated,41.31667,-82.96667,41.31667,-82.96667,no_lightning
2006-05-25 17:40:00 UTC,1148578800,2006-05-25 17:40:00 UTC,1148578800,Thunderstorm Wind,65,gust,estimated,36.76667,-89.58333,36.76667,-89.58333,no_lightning
2006-05-25 17:40:00 UTC,1148578800,2006-05-25 17:40:00 UTC,1148578800,Thunderstorm Wind,78,gust,estimated,38.18333,-86.98333,38.18333,-86.98333,no_lightning
2006-05-25 19:00:00 UTC,1148583600,2006-05-25 19:00:00 UTC,1148583600,Thunderstorm Wind,70,gust,estimated,38.05,-84.5,38.05,-84.5,no_lightning
2006-05-25 19:16:00 UTC,1148584560,2006-05-25 19:16:00 UTC,1148584560,Thunderstorm Wind,65,gust,estimated,46.46667,-105.73333,46.46667,-105.73333,no_lightning
2006-05-25 19:45:00 UTC,1148586300,2006-05-25 19:45:00 UTC,1148586300,Thunderstorm Wind,65,gust,estimated,37.63333,-100.43333,37.63333,-100.43333,no_lightning
2006-05-25 20:17:00 UTC,1148588220,2006-05-25 20:17:00 UTC,1148588220,Thunderstorm Wind,65,gust,estimated,37.36667,-99.48333,37.36667,-99.48333,no_lightning
2006-05-25 20:18:00 UTC,1148588280,2006-05-25 20:18:00 UTC,1148588280,Thunderstorm Wind,67,gust,measured,47.41667,-104.98333,47.41667,-104.98333,no_lightning
2006-05-25 22:50:00 UTC,1148597400,2006-05-25 22:50:00 UTC,1148597400,Thunderstorm Wind,65,gust,estimated,37.73333,-98.35,37.73333,-98.35,no_lightning
2006-05-26 15:25:00 UTC,1148657100,2006-05-26 15:25:00 UTC,1148657100,Thunderstorm Wind,65,gust,estimated,34.15,-78.83333,34.15,-78.83333,no_lightning
2006-05-26 16:15:00 UTC,1148660100,2006-05-26 16:17:00 UTC,1148660220,Thunderstorm Wind,70,gust,estimated,36.85,-79.53333,36.86667,-79.5,no_lightning
2006-05-26 17:05:00 UTC,1148663100,2006-05-26 17:15:00 UTC,1148663700,Thunderstorm Wind,65,gust,estimated,36.9,-82.08333,36.9,-82.08333,no_lightning
2006-05-26 18:00:00 UTC,1148666400,2006-05-26 18:00:00 UTC,1148666400,Thunderstorm Wind,65,gust,estimated,37.55,-100.63333,37.55,-100.63333,no_lightning
2006-05-26 18:20:00 UTC,1148667600,2006-05-26 18:20:00 UTC,1148667600,Thunderstorm Wind,65,gust,estimated,37.6,-100.5,37.6,-100.5,no_lightning
2006-05-26 18:27:00 UTC,1148668020,2006-05-26 18:38:00 UTC,1148668680,Thunderstorm Wind,65,gust,estimated,42.41667,-103.06667,42.41667,-102.88333,no_lightning
2006-05-26 18:53:00 UTC,1148669580,2006-05-26 18:53:00 UTC,1148669580,Thunderstorm Wind,65,gust,estimated,39.06667,-100.73333,39.06667,-100.73333,no_lightning
2006-05-27 15:12:00 UTC,1148742720,2006-05-27 15:20:00 UTC,1148743200,Thunderstorm Wind,75,gust,estimated,33.08333,-82.01667,33.05,-81.96667,no_lightning
2006-05-27 20:00:00 UTC,1148760000,2006-05-27 21:08:00 UTC,1148764080,Thunderstorm Wind,70,gust,estimated,47.16667,-100.8,47.16667,-100.8,no_lightning
2006-05-28 15:40:00 UTC,1148830800,2006-05-28 15:40:00 UTC,1148830800,Thunderstorm Wind,65,gust,estimated,29.16667,-82.21667,29.16667,-82.21667,no_lightning
2006-05-28 17:25:00 UTC,1148837100,2006-05-28 17:25:00 UTC,1148837100,Thunderstorm Wind,65,gust,estimated,37.63333,-85.4,37.63333,-85.4,no_lightning
2006-05-28 18:19:00 UTC,1148840340,2006-05-28 18:22:00 UTC,1148840520,Thunderstorm Wind,83,gust,measured,42.31667,-103.06667,42.31667,-102.96667,no_lightning
2006-05-28 19:15:00 UTC,1148843700,2006-05-28 19:15:00 UTC,1148843700,Thunderstorm Wind,65,gust,estimated,43.46667,-102.5,43.46667,-102.5,no_lightning
2006-05-28 19:15:00 UTC,1148843700,2006-05-28 19:15:00 UTC,1148843700,Thunderstorm Wind,70,gust,measured,43.51667,-102.5,43.51667,-102.5,no_lightning
2006-05-28 23:28:00 UTC,1148858880,2006-05-28 23:28:00 UTC,1148858880,Thunderstorm Wind,67,gust,measured,44.1,-100.28333,44.1,-100.28333,no_lightning
2006-05-29 14:29:00 UTC,1148912940,2006-05-29 14:29:00 UTC,1148912940,Thunderstorm Wind,66,gust,measured,43.5,-92.96667,43.5,-92.96667,no_lightning
2006-05-29 14:50:00 UTC,1148914200,2006-05-29 14:50:00 UTC,1148914200,Thunderstorm Wind,65,gust,estimated,41.45,-87.63333,41.45,-87.63333,no_lightning
2006-05-29 15:20:00 UTC,1148916000,2006-05-29 15:20:00 UTC,1148916000,Thunderstorm Wind,65,gust,estimated,41.5,-87.45,41.5,-87.45,no_lightning
2006-05-29 21:22:00 UTC,1148937720,2006-05-29 21:22:00 UTC,1148937720,Thunderstorm Wind,68,gust,measured,37.76667,-97.46667,37.76667,-97.46667,no_lightning
2006-05-29 21:25:00 UTC,1148937900,2006-05-29 21:25:00 UTC,1148937900,Thunderstorm Wind,65,gust,estimated,37.7,-97.33333,37.7,-97.33333,no_lightning
2006-05-30 14:14:00 UTC,1148998440,2006-05-30 14:14:00 UTC,1148998440,Thunderstorm Wind,65,gust,estimated,37.53333,-97.36667,37.53333,-97.36667,no_lightning
2006-05-30 15:50:00 UTC,1149004200,2006-05-30 15:50:00 UTC,1149004200,Thunderstorm Wind,70,gust,estimated,34.8,-86.98333,34.8,-86.98333,no_lightning
2006-05-30 17:52:00 UTC,1149011520,2006-05-30 17:52:00 UTC,1149011520,Thunderstorm Wind,72,gust,measured,42.08333,-75,42.08333,-75,no_lightning
2006-05-30 18:55:00 UTC,1149015300,2006-05-30 19:40:00 UTC,1149018000,Thunderstorm Wind,67,gust,measured,33.75,-102.06667,33.75,-102.06667,no_lightning
2006-05-30 19:35:00 UTC,1149017700,2006-05-30 20:04:00 UTC,1149019440,Thunderstorm Wind,66,gust,measured,34.13333,-100.3,34.01667,-100.3,no_lightning
2006-05-30 20:05:00 UTC,1149019500,2006-05-30 20:05:00 UTC,1149019500,Thunderstorm Wind,68,gust,measured,34.65,-99.83333,34.65,-99.83333,no_lightning
2006-06-04 09:30:00 UTC,1149413400,2006-06-04 10:30:00 UTC,1149417000,Thunderstorm Wind,70,gust,measured,44.91667,-118.2,44.91667,-118.2,no_lightning
2006-06-04 17:09:00 UTC,1149440940,2006-06-04 17:09:00 UTC,1149440940,Thunderstorm Wind,66,gust,measured,48.53333,-109.76667,48.53333,-109.76667,mucape<1;no_lightning
2006-06-04 18:10:00 UTC,1149444600,2006-06-04 18:10:00 UTC,1149444600,Thunderstorm Wind,70,gust,estimated,46.45,-108.26667,46.45,-108.26667,no_lightning
2006-06-04 18:45:00 UTC,1149446700,2006-06-04 18:45:00 UTC,1149446700,Thunderstorm Wind,70,gust,estimated,46.51667,-108.08333,46.51667,-108.08333,no_lightning
2006-06-04 19:15:00 UTC,1149448500,2006-06-04 19:15:00 UTC,1149448500,Thunderstorm Wind,70,gust,estimated,46.6,-107.35,46.6,-107.35,no_lightning
2006-06-04 19:25:00 UTC,1149449100,2006-06-04 19:25:00 UTC,1149449100,Thunderstorm Wind,70,gust,estimated,46.3,-107.23333,46.3,-107.23333,no_lightning
2006-06-04 20:00:00 UTC,1149451200,2006-06-04 20:00:00 UTC,1149451200,Thunderstorm Wind,70,gust,estimated,46.26667,-106.66667,46.26667,-106.66667,no_lightning
2006-06-04 20:25:00 UTC,1149452700,2006-06-04 20:25:00 UTC,1149452700,Thunderstorm Wind,69,gust,estimated,46.4,-105.83333,46.4,-105.83333,no_lightning
2006-06-04 20:28:00 UTC,1149452880,2006-06-04 20:28:00 UTC,1149452880,Thunderstorm Wind,70,gust,estimated,46.4,-105.83333,46.4,-105.83333,no_lightning
2006-06-05 15:43:00 UTC,1149522180,2006-06-05 15:43:00 UTC,1149522180,Thunderstorm Wind,70,gust,estimated,39.13333,-103.58333,39.13333,-103.58333,no_lightning
2006-06-06 19:30:00 UTC,1149622200,2006-06-06 19:30:00 UTC,1149622200,Thunderstorm Wind,70,gust,estimated,43.18333,-89.41667,43.18333,-89.41667,no_lightning
2006-06-07 14:45:00 UTC,1149691500,2006-06-07 14:45:00 UTC,1149691500,Thunderstorm Wind,68,gust,measured,40.41667,-113.1,40.41667,-113.1,no_lightning
2006-06-07 15:15:00 UTC,1149693300,2006-06-07 15:15:00 UTC,1149693300,Thunderstorm Wind,65,gust,estimated,37.5,-110.71667,37.5,-110.71667,no_lightning
2006-06-07 15:15:00 UTC,1149693300,2006-06-07 15:15:00 UTC,1149693300,Thunderstorm Wind,65,gust,measured,40.45,-112.41667,40.45,-112.41667,no_lightning
2006-06-07 15:39:00 UTC,1149694740,2006-06-07 15:39:00 UTC,1149694740,Thunderstorm Wind,65,gust,estimated,41.01667,-112.21667,41.01667,-112.21667,no_lightning
2006-06-07 16:07:00 UTC,1149696420,2006-06-07 16:07:00 UTC,1149696420,Thunderstorm Wind,65,gust,estimated,40.55,-112.3,40.55,-112.3,no_lightning
2006-06-07 16:45:00 UTC,1149698700,2006-06-07 16:45:00 UTC,1149698700,Thunderstorm Wind,65,gust,measured,40.53333,-112.3,40.53333,-112.3,no_lightning
2006-06-08 15:10:00 UTC,1149779400,2006-06-08 15:10:00 UTC,1149779400,Thunderstorm Wind,70,gust,estimated,45.51667,-107.56667,45.51667,-107.56667,no_lightning
2006-06-08 15:11:00 UTC,1149779460,2006-06-08 15:11:00 UTC,1149779460,Thunderstorm Wind,70,gust,estimated,45.6,-107.45,45.6,-107.45,no_lightning
2006-06-08 15:20:00 UTC,1149780000,2006-06-08 15:20:00 UTC,1149780000,Thunderstorm Wind,65,gust,estimated,45.53333,-107.48333,45.53333,-107.48333,no_lightning
2006-06-08 17:40:00 UTC,1149788400,2006-06-08 17:40:00 UTC,1149788400,Thunderstorm Wind,70,gust,estimated,45.83333,-106.18333,45.83333,-106.18333,no_lightning
2006-06-09 16:15:00 UTC,1149869700,2006-06-09 16:15:00 UTC,1149869700,Thunderstorm Wind,73,gust,measured,41.35,-112.88333,41.35,-112.88333,no_lightning
2006-06-11 17:15:00 UTC,1150046100,2006-06-11 17:15:00 UTC,1150046100,Thunderstorm Wind,65,gust,estimated,34.68333,-79.18333,34.68333,-79.18333,no_lightning
2006-06-11 17:40:00 UTC,1150047600,2006-06-11 17:40:00 UTC,1150047600,Thunderstorm Wind,65,gust,estimated,34.60,-80.81667,34.60,-80.81667,no_lightning
2006-06-11 18:40:00 UTC,1150051200,2006-06-11 18:40:00 UTC,1150051200,Thunderstorm Wind,65,gust,estimated,34.53333,-78.8,34.53333,-78.8,no_lightning
2006-06-12 16:35:00 UTC,1150130100,2006-06-12 16:35:00 UTC,1150130100,Thunderstorm Wind,65,gust,estimated,34.18333,-80.6,34.18333,-80.6,no_lightning
2006-06-14 12:40:00 UTC,1150288800,2006-06-14 12:45:00 UTC,1150289100,Thunderstorm Wind,65,gust,estimated,44.73333,-108.05,45,-108.15,no_lightning
2006-06-14 13:42:00 UTC,1150292520,2006-06-14 13:42:00 UTC,1150292520,Thunderstorm Wind,65,gust,estimated,45.63333,-107.31667,45.63333,-107.31667,no_lightning
2006-06-14 14:40:00 UTC,1150296000,2006-06-14 14:40:00 UTC,1150296000,Thunderstorm Wind,65,gust,measured,45,-108.1,45,-108.1,no_lightning
2006-06-14 15:39:00 UTC,1150299540,2006-06-14 15:39:00 UTC,1150299540,Thunderstorm Wind,82,gust,measured,46.4,-105.83333,46.4,-105.83333,no_lightning
2006-06-14 16:00:00 UTC,1150300800,2006-06-14 16:00:00 UTC,1150300800,Thunderstorm Wind,70,gust,estimated,46.4,-105.83333,46.4,-105.83333,no_lightning
2006-06-14 16:12:00 UTC,1150301520,2006-06-14 16:45:00 UTC,1150303500,Thunderstorm Wind,77,gust,measured,46.66667,-105.46667,46.8,-105.3,no_lightning
2006-06-14 16:15:00 UTC,1150301700,2006-06-14 16:15:00 UTC,1150301700,Thunderstorm Wind,80,gust,estimated,46.56667,-105.65,46.56667,-105.65,no_lightning
2006-06-14 16:20:00 UTC,1150302000,2006-06-14 16:20:00 UTC,1150302000,Thunderstorm Wind,70,gust,estimated,44.06667,-102.55,44.06667,-102.55,no_lightning
2006-06-14 16:20:00 UTC,1150302000,2006-06-14 16:20:00 UTC,1150302000,Thunderstorm Wind,70,gust,estimated,46.6,-105.53333,46.6,-105.53333,no_lightning
2006-06-14 16:21:00 UTC,1150302060,2006-06-14 16:21:00 UTC,1150302060,Thunderstorm Wind,70,gust,estimated,46.78333,-105.3,46.78333,-105.3,no_lightning
2006-06-14 16:45:00 UTC,1150303500,2006-06-14 16:45:00 UTC,1150303500,Thunderstorm Wind,83,gust,measured,46.83333,-105.11667,46.83333,-105.11667,no_lightning
2006-06-14 17:05:00 UTC,1150304700,2006-06-14 17:40:00 UTC,1150306800,Thunderstorm Wind,85,gust,estimated,47.15,-104.81667,47.1,-104.71667,no_lightning
