begin_time_str,begin_time_seconds,end_time_str,end_time_seconds,kind,speed,speed_type,source,begin_lat,begin_lon,end_lat,end_lon
2015-06-22 13:31:00 UTC,1434979860,2015-06-22 13:31:00 UTC,1434979860,Thunderstorm Wind,82.00,gust,estimated,42.47,-91.89,42.47,-91.89
2015-06-22 13:40:00 UTC,1434980400,2015-06-22 13:45:00 UTC,1434980700,Thunderstorm Wind,78.00,gust,estimated,42.5,-91.46,42.5,-91.46
2015-06-22 13:55:00 UTC,1434981300,2015-06-22 13:55:00 UTC,1434981300,Thunderstorm Wind,68.00,gust,measured,42.48,-91.12,42.48,-91.12
2015-06-22 14:00:00 UTC,1434981600,2015-06-22 14:00:00 UTC,1434981600,Thunderstorm Wind,83.00,gust,estimated,42.6,-91,42.6,-91
2015-06-22 14:03:00 UTC,1434981780,2015-06-22 14:03:00 UTC,1434981780,Thunderstorm Wind,70.00,gust,estimated,42.49,-91.46,42.49,-91.46
2015-06-22 14:08:00 UTC,1434982080,2015-06-22 14:08:00 UTC,1434982080,Thunderstorm Wind,70.00,gust,estimated,42.52,-90.8,42.52,-90.8
2015-06-22 14:19:00 UTC,1434982740,2015-06-22 14:24:00 UTC,1434983040,Thunderstorm Wind,78.00,gust,estimated,42.7173,-90.4104,42.74,-90.33
2015-06-22 14:32:00 UTC,1434983520,2015-06-22 14:36:00 UTC,1434983760,Thunderstorm Wind,70.00,gust,estimated,42.9029,-90.0154,42.9029,-90.0154
2015-06-22 14:33:00 UTC,1434983580,2015-06-22 14:37:00 UTC,1434983820,Thunderstorm Wind,78.00,gust,estimated,42.8248,-90.0403,42.8248,-90.0403
2015-06-22 14:37:00 UTC,1434983820,2015-06-22 14:41:00 UTC,1434984060,Thunderstorm Wind,78.00,gust,estimated,42.876,-89.9369,42.876,-89.9369
2015-06-22 14:38:00 UTC,1434983880,2015-06-22 14:40:00 UTC,1434984000,Thunderstorm Wind,78.00,gust,estimated,42.47,-90.54,42.47,-90.54
2015-06-22 14:45:00 UTC,1434984300,2015-06-22 14:48:00 UTC,1434984480,Thunderstorm Wind,87.00,gust,estimated,42.8438,-89.7526,42.8441,-89.742
2015-06-22 14:45:00 UTC,1434984300,2015-06-22 14:49:00 UTC,1434984540,Thunderstorm Wind,84.00,gust,estimated,42.84,-89.8128,42.8436,-89.7922
2015-06-22 22:17:00 UTC,1435011420,2015-06-22 22:21:00 UTC,1435011660,Thunderstorm Wind,65.00,gust,estimated,34.19,-80.38,34.19,-80.38
2015-06-22 22:30:00 UTC,1435012200,2015-06-22 22:30:00 UTC,1435012200,Thunderstorm Wind,70.00,gust,estimated,41.14,-92.91,41.14,-92.91
2015-06-22 22:53:00 UTC,1435013580,2015-06-22 22:53:00 UTC,1435013580,Thunderstorm Wind,75.00,gust,estimated,41.03,-92.81,41.03,-92.81
2015-06-23 00:25:00 UTC,1435019100,2015-06-23 00:25:00 UTC,1435019100,Thunderstorm Wind,65.00,gust,estimated,40.55,-92.13,40.55,-92.13
2015-06-23 00:53:00 UTC,1435020780,2015-06-23 00:53:00 UTC,1435020780,Thunderstorm Wind,65.00,gust,estimated,40.3,-91.9,40.3,-91.9
2015-06-23 00:58:00 UTC,1435021080,2015-06-23 00:58:00 UTC,1435021080,Thunderstorm Wind,65.00,gust,estimated,40.46,-92.17,40.46,-92.17
2015-06-23 01:23:00 UTC,1435022580,2015-06-23 01:23:00 UTC,1435022580,Thunderstorm Wind,70.00,gust,estimated,41.5646,-89.1277,41.5646,-89.1277
2015-06-23 03:13:00 UTC,1435029180,2015-06-23 03:13:00 UTC,1435029180,Thunderstorm Wind,70.00,gust,estimated,41.15,-87.86,41.15,-87.86
2015-06-23 09:28:00 UTC,1435051680,2015-06-23 09:28:00 UTC,1435051680,Thunderstorm Wind,67.00,gust,measured,41.52,-82.02,41.52,-82.02
2015-06-23 09:52:00 UTC,1435053120,2015-06-23 09:52:00 UTC,1435053120,Thunderstorm Wind,78.00,gust,estimated,41.6262,-79.1542,41.6262,-79.1542
2015-06-23 16:35:00 UTC,1435077300,2015-06-23 16:35:00 UTC,1435077300,Thunderstorm Wind,70.00,gust,estimated,40.9068,-77.4522,40.9068,-77.4522
2015-06-23 21:45:00 UTC,1435095900,2015-06-23 21:45:00 UTC,1435095900,Thunderstorm Wind,74.00,gust,estimated,39.8701,-75.4307,39.8701,-75.4307
2015-06-23 21:50:00 UTC,1435096200,2015-06-23 21:50:00 UTC,1435096200,Thunderstorm Wind,65.00,gust,estimated,39.8695,-75.3858,39.8695,-75.3858
2015-06-23 21:51:00 UTC,1435096260,2015-06-23 21:51:00 UTC,1435096260,Thunderstorm Wind,65.00,gust,estimated,39.8507,-75.3608,39.8507,-75.3608
2015-06-23 21:54:00 UTC,1435096440,2015-06-23 21:55:00 UTC,1435096500,Thunderstorm Wind,65.00,gust,estimated,39.8224,-75.2702,39.8215,-75.2759
2015-06-23 21:55:00 UTC,1435096500,2015-06-23 21:56:00 UTC,1435096560,Thunderstorm Wind,74.00,gust,estimated,39.801,-75.2255,39.7926,-75.1971
2015-06-23 21:57:00 UTC,1435096620,2015-06-23 22:01:00 UTC,1435096860,Thunderstorm Wind,65.00,gust,estimated,39.762,-75.1833,39.77,-75.15
2015-06-23 22:20:00 UTC,1435098000,2015-06-23 22:25:00 UTC,1435098300,Thunderstorm Wind,65.00,gust,estimated,39.9,-74.82,39.8321,-74.8162
2015-06-23 23:59:00 UTC,1435103940,2015-06-24 00:04:00 UTC,1435104240,Thunderstorm Wind,70.00,gust,estimated,38.5494,-77.2055,38.5407,-77.187
2015-06-24 21:40:00 UTC,1435182000,2015-06-24 21:50:00 UTC,1435182600,Thunderstorm Wind,74.00,gust,estimated,33.4458,-84.6008,33.4458,-84.6008
2015-06-24 23:23:00 UTC,1435188180,2015-06-24 23:27:00 UTC,1435188420,Thunderstorm Wind,75.00,gust,estimated,34.4878,-81.2957,34.4878,-81.2957
2015-06-24 23:53:00 UTC,1435189980,2015-06-24 23:53:00 UTC,1435189980,Thunderstorm Wind,70.00,gust,estimated,41.6763,-94.4978,41.6763,-94.4978
2015-06-25 00:05:00 UTC,1435190700,2015-06-25 00:05:00 UTC,1435190700,Thunderstorm Wind,70.00,gust,estimated,41.67,-94.3,41.67,-94.3
2015-06-25 01:29:00 UTC,1435195740,2015-06-25 01:29:00 UTC,1435195740,Thunderstorm Wind,70.00,gust,estimated,39.73,-104.81,39.73,-104.81
2015-06-25 19:30:00 UTC,1435260600,2015-06-25 19:30:00 UTC,1435260600,Thunderstorm Wind,70.00,gust,estimated,42.07,-102.68,42.07,-102.68
2015-06-25 22:02:00 UTC,1435269720,2015-06-25 22:02:00 UTC,1435269720,Thunderstorm Wind,65.00,gust,estimated,41.21,-101.68,41.21,-101.68
2015-06-26 00:00:00 UTC,1435276800,2015-06-26 00:00:00 UTC,1435276800,Thunderstorm Wind,65.00,gust,estimated,41.33,-102.14,41.33,-102.14
2015-06-26 00:18:00 UTC,1435277880,2015-06-26 00:18:00 UTC,1435277880,Thunderstorm Wind,70.00,gust,estimated,37.64,-100.34,37.64,-100.34
2015-06-26 01:10:00 UTC,1435281000,2015-06-26 01:15:00 UTC,1435281300,Thunderstorm Wind,65.00,gust,estimated,39.2424,-91.6464,39.3095,-91.4892
2015-06-26 02:45:00 UTC,1435286700,2015-06-26 02:45:00 UTC,1435286700,Thunderstorm Wind,70.00,gust,estimated,38.23,-88.73,38.23,-88.73
2015-06-26 06:32:00 UTC,1435300320,2015-06-26 06:34:00 UTC,1435300440,Thunderstorm Wind,70.00,gust,estimated,38.78,-95.56,38.78,-95.56
2015-06-26 06:49:00 UTC,1435301340,2015-06-26 06:54:00 UTC,1435301640,Thunderstorm Wind,65.00,gust,estimated,39.09,-94.42,39.09,-94.42
2015-06-26 06:49:00 UTC,1435301340,2015-06-26 06:54:00 UTC,1435301640,Thunderstorm Wind,65.00,gust,estimated,39.18,-94.61,39.18,-94.61
2015-06-26 06:50:00 UTC,1435301400,2015-06-26 06:55:00 UTC,1435301700,Thunderstorm Wind,65.00,gust,estimated,39.09,-94.42,39.09,-94.42
2015-06-26 06:51:00 UTC,1435301460,2015-06-26 06:56:00 UTC,1435301760,Thunderstorm Wind,65.00,gust,estimated,39.09,-94.56,39.09,-94.56
2015-06-26 19:50:00 UTC,1435348200,2015-06-26 19:50:00 UTC,1435348200,Thunderstorm Wind,75.00,gust,estimated,35.2277,-95.7982,35.2277,-95.7982
2015-06-26 20:15:00 UTC,1435349700,2015-06-26 20:15:00 UTC,1435349700,Thunderstorm Wind,81.00,gust,measured,36.9,-86.44,36.9,-86.44
2015-06-26 20:55:00 UTC,1435352100,2015-06-26 20:55:00 UTC,1435352100,Thunderstorm Wind,70.00,gust,estimated,35.4508,-94.7557,35.4508,-94.7557
2015-06-26 21:45:00 UTC,1435355100,2015-06-26 21:45:00 UTC,1435355100,Thunderstorm Wind,75.00,gust,estimated,35.6014,-93.8729,35.6014,-93.8729
2015-06-26 23:32:00 UTC,1435361520,2015-06-26 23:33:00 UTC,1435361580,Thunderstorm Wind,70.00,gust,estimated,38.8313,-81.6596,38.8297,-81.6549
2015-06-26 23:37:00 UTC,1435361820,2015-06-26 23:38:00 UTC,1435361880,Thunderstorm Wind,83.00,gust,estimated,38.8192,-81.5933,38.8189,-81.5845
2015-06-26 23:42:00 UTC,1435362120,2015-06-26 23:42:00 UTC,1435362120,Thunderstorm Wind,70.00,gust,estimated,38.8047,-81.5733,38.8047,-81.5733
2015-06-28 00:40:00 UTC,1435452000,2015-06-28 00:40:00 UTC,1435452000,Thunderstorm Wind,68.00,gust,measured,38.91,-119.83,38.91,-119.83
2015-06-28 02:18:00 UTC,1435457880,2015-06-28 02:18:00 UTC,1435457880,Thunderstorm Wind,78.00,gust,measured,43.83,-98.27,43.83,-98.27
2015-06-28 04:05:00 UTC,1435464300,2015-06-28 04:05:00 UTC,1435464300,Thunderstorm Wind,75.00,gust,measured,44.45,-95.82,44.45,-95.82
2015-06-29 03:35:00 UTC,1435548900,2015-06-29 03:40:00 UTC,1435549200,Thunderstorm Wind,78.00,gust,estimated,39.27,-88.63,39.27,-88.63
2015-06-29 22:30:00 UTC,1435617000,2015-06-29 22:30:00 UTC,1435617000,Thunderstorm Wind,83.00,gust,measured,35.29,-97.96,35.29,-97.96
2015-06-30 02:18:00 UTC,1435630680,2015-06-30 02:18:00 UTC,1435630680,Thunderstorm Wind,70.00,gust,estimated,33.98,-112.76,33.98,-112.76
2015-06-30 05:18:00 UTC,1435641480,2015-06-30 05:18:00 UTC,1435641480,Thunderstorm Wind,65.00,gust,estimated,33.6,-112.04,33.6,-112.04
2015-06-30 09:25:00 UTC,1435656300,2015-06-30 09:26:00 UTC,1435656360,Thunderstorm Wind,65.00,gust,measured,31.92,-102.38,31.92,-102.38
2015-06-30 10:35:00 UTC,1435660500,2015-06-30 10:36:00 UTC,1435660560,Thunderstorm Wind,65.00,gust,estimated,31.8728,-102.3596,31.8728,-102.3596
2015-06-30 18:15:00 UTC,1435688100,2015-06-30 18:25:00 UTC,1435688700,Thunderstorm Wind,65.00,gust,estimated,30.5136,-84.2418,30.5138,-84.203
2015-06-30 18:35:00 UTC,1435689300,2015-06-30 18:36:00 UTC,1435689360,Thunderstorm Wind,70.00,gust,estimated,40.6631,-75.5153,40.66,-75.5
2015-06-30 19:30:00 UTC,1435692600,2015-06-30 19:30:00 UTC,1435692600,Thunderstorm Wind,65.00,gust,estimated,40.8,-77.2,40.8,-77.2
2015-06-30 19:30:00 UTC,1435692600,2015-06-30 19:30:00 UTC,1435692600,Thunderstorm Wind,75.00,gust,estimated,40.78,-77.21,40.78,-77.21
2015-06-30 19:40:00 UTC,1435693200,2015-06-30 19:40:00 UTC,1435693200,Thunderstorm Wind,65.00,gust,estimated,40.8,-77.05,40.8,-77.05
2015-06-30 21:00:00 UTC,1435698000,2015-06-30 21:00:00 UTC,1435698000,Thunderstorm Wind,65.00,gust,estimated,30.47,-85.42,30.47,-85.42
2015-06-30 21:23:00 UTC,1435699380,2015-06-30 21:23:00 UTC,1435699380,Thunderstorm Wind,70.00,gust,estimated,30.44,-85.04,30.44,-85.04
2015-06-30 21:55:00 UTC,1435701300,2015-06-30 22:00:00 UTC,1435701600,Thunderstorm Wind,65.00,gust,estimated,30.86,-84.71,30.7977,-84.5808
2015-07-01 00:55:00 UTC,1435712100,2015-07-01 01:00:00 UTC,1435712400,Thunderstorm Wind,70.00,gust,estimated,47.8125,-103.2825,47.8125,-103.2825
2015-07-01 01:30:00 UTC,1435714200,2015-07-01 01:33:00 UTC,1435714380,Thunderstorm Wind,65.00,gust,estimated,47.59,-102.98,47.59,-102.98
2015-07-01 02:58:00 UTC,1435719480,2015-07-01 02:58:00 UTC,1435719480,Thunderstorm Wind,70.00,gust,estimated,45.1977,-102.6437,45.1977,-102.6437
2015-07-01 08:10:00 UTC,1435738200,2015-07-01 08:58:00 UTC,1435741080,Thunderstorm Wind,87.00,gust,measured,35.1877,-114.6618,36.0131,-114.743
2015-07-01 21:38:00 UTC,1435786680,2015-07-01 21:38:00 UTC,1435786680,Thunderstorm Wind,83.00,gust,estimated,48.05,-105.61,48.05,-105.61
2015-07-02 01:15:00 UTC,1435799700,2015-07-02 01:15:00 UTC,1435799700,Thunderstorm Wind,74.00,gust,estimated,45.57,-106.05,45.57,-106.05
2015-07-02 01:30:00 UTC,1435800600,2015-07-02 01:30:00 UTC,1435800600,Thunderstorm Wind,70.00,gust,estimated,46.45,-104.65,46.45,-104.65
2015-07-02 12:00:00 UTC,1435838400,2015-07-02 12:00:00 UTC,1435838400,Thunderstorm Wind,70.00,gust,estimated,43.54,-99.39,43.54,-99.39
2015-07-02 22:01:00 UTC,1435874460,2015-07-02 22:01:00 UTC,1435874460,Thunderstorm Wind,65.00,gust,estimated,36.1655,-94.53,36.1655,-94.53
2015-07-02 23:00:00 UTC,1435878000,2015-07-02 23:00:00 UTC,1435878000,Thunderstorm Wind,65.00,gust,estimated,36.59,-100.24,36.59,-100.24
2015-07-03 00:05:00 UTC,1435881900,2015-07-03 00:05:00 UTC,1435881900,Thunderstorm Wind,65.00,gust,estimated,35.95,-95.65,35.95,-95.65
2015-07-03 03:05:00 UTC,1435892700,2015-07-03 03:05:00 UTC,1435892700,Thunderstorm Wind,65.00,gust,estimated,35.35,-101.38,35.35,-101.38
2015-07-03 22:50:00 UTC,1435963800,2015-07-03 22:50:00 UTC,1435963800,Thunderstorm Wind,96.00,gust,estimated,37.87,-100.5,37.87,-100.5
2015-07-03 23:00:00 UTC,1435964400,2015-07-03 23:00:00 UTC,1435964400,Thunderstorm Wind,65.00,gust,estimated,37.86,-100.52,37.86,-100.52
2015-07-03 23:15:00 UTC,1435965300,2015-07-03 23:15:00 UTC,1435965300,Thunderstorm Wind,70.00,gust,estimated,37.72,-100.56,37.72,-100.56
2015-07-03 23:18:00 UTC,1435965480,2015-07-03 23:18:00 UTC,1435965480,Thunderstorm Wind,74.00,gust,estimated,37.75,-100.54,37.75,-100.54
2015-07-03 23:25:00 UTC,1435965900,2015-07-03 23:25:00 UTC,1435965900,Thunderstorm Wind,70.00,gust,estimated,37.69,-100.63,37.69,-100.63
2015-07-03 23:25:00 UTC,1435965900,2015-07-03 23:25:00 UTC,1435965900,Thunderstorm Wind,78.00,gust,estimated,37.63,-100.63,37.63,-100.63
2015-07-03 23:25:00 UTC,1435965900,2015-07-03 23:25:00 UTC,1435965900,Thunderstorm Wind,87.00,gust,estimated,37.72,-100.54,37.72,-100.54
2015-07-03 23:27:00 UTC,1435966020,2015-07-03 23:27:00 UTC,1435966020,Thunderstorm Wind,65.00,gust,estimated,35.449,-94.6,35.449,-94.6
2015-07-03 23:27:00 UTC,1435966020,2015-07-03 23:27:00 UTC,1435966020,Thunderstorm Wind,70.00,gust,estimated,37.65,-100.58,37.65,-100.58
2015-07-03 23:33:00 UTC,1435966380,2015-07-03 23:33:00 UTC,1435966380,Thunderstorm Wind,78.00,gust,estimated,37.54,-100.63,37.54,-100.63
2015-07-03 23:38:00 UTC,1435966680,2015-07-03 23:38:00 UTC,1435966680,Thunderstorm Wind,65.00,gust,estimated,35.4211,-94.5146,35.4211,-94.5146
2015-07-03 23:40:00 UTC,1435966800,2015-07-03 23:40:00 UTC,1435966800,Thunderstorm Wind,65.00,gust,estimated,37.49,-100.49,37.49,-100.49
2015-07-03 23:54:00 UTC,1435967640,2015-07-03 23:54:00 UTC,1435967640,Thunderstorm Wind,65.00,gust,estimated,36.09,-101.14,36.09,-101.14
2015-07-04 20:15:00 UTC,1436040900,2015-07-04 20:15:00 UTC,1436040900,Thunderstorm Wind,70.00,gust,estimated,47.14,-105.31,47.14,-105.31
2015-07-04 21:44:00 UTC,1436046240,2015-07-04 21:44:00 UTC,1436046240,Thunderstorm Wind,65.00,gust,estimated,36,-97.94,36,-97.94
2015-07-04 21:45:00 UTC,1436046300,2015-07-04 21:45:00 UTC,1436046300,Thunderstorm Wind,65.00,gust,estimated,35.51,-98.35,35.51,-98.35
2015-07-04 23:15:00 UTC,1436051700,2015-07-04 23:18:00 UTC,1436051880,Thunderstorm Wind,74.00,gust,estimated,47.82,-102.68,47.82,-102.68
2015-07-05 00:00:00 UTC,1436054400,2015-07-05 00:05:00 UTC,1436054700,Thunderstorm Wind,65.00,gust,estimated,48.63,-102.22,48.63,-102.22
2015-07-05 00:59:00 UTC,1436057940,2015-07-05 01:02:00 UTC,1436058120,Thunderstorm Wind,65.00,gust,measured,37.23,-102.09,37.23,-102.09
2015-07-05 01:00:00 UTC,1436058000,2015-07-05 01:03:00 UTC,1436058180,Thunderstorm Wind,65.00,gust,measured,37.26,-102.13,37.26,-102.13
2015-07-05 03:15:00 UTC,1436066100,2015-07-05 03:15:00 UTC,1436066100,Thunderstorm Wind,70.00,gust,estimated,48.97,-110.21,48.97,-110.21
2015-07-05 03:49:00 UTC,1436068140,2015-07-05 03:49:00 UTC,1436068140,Thunderstorm Wind,67.00,gust,measured,48.7,-111.42,48.7,-111.42
2015-07-05 04:49:00 UTC,1436071740,2015-07-05 04:49:00 UTC,1436071740,Thunderstorm Wind,68.00,gust,measured,48.39,-110.54,48.39,-110.54
2015-07-05 05:17:00 UTC,1436073420,2015-07-05 05:17:00 UTC,1436073420,Thunderstorm Wind,79.00,gust,measured,48.17,-110.1,48.17,-110.1
2015-07-05 05:30:00 UTC,1436074200,2015-07-05 05:30:00 UTC,1436074200,Thunderstorm Wind,87.00,gust,estimated,48.09,-108.17,48.09,-108.17
2015-07-05 08:20:00 UTC,1436084400,2015-07-05 08:20:00 UTC,1436084400,Thunderstorm Wind,72.00,gust,measured,47.33,-105.12,47.33,-105.12
2015-07-05 22:49:00 UTC,1436136540,2015-07-05 22:49:00 UTC,1436136540,Thunderstorm Wind,79.00,gust,measured,42.57,-102.35,42.57,-102.35
2015-07-05 23:09:00 UTC,1436137740,2015-07-05 23:09:00 UTC,1436137740,Thunderstorm Wind,65.00,gust,estimated,47.6,-94.75,47.6,-94.75
2015-07-06 01:30:00 UTC,1436146200,2015-07-06 01:40:00 UTC,1436146800,Thunderstorm Wind,71.00,gust,measured,43.387,-100.065,43.387,-100.065
2015-07-06 20:37:00 UTC,1436215020,2015-07-06 20:37:00 UTC,1436215020,Thunderstorm Wind,65.00,gust,estimated,41.35,-91.13,41.35,-91.13
2015-07-06 20:54:00 UTC,1436216040,2015-07-06 20:57:00 UTC,1436216220,Thunderstorm Wind,65.00,gust,estimated,38.95,-96.08,38.95,-96.08
2015-07-06 21:20:00 UTC,1436217600,2015-07-06 21:20:00 UTC,1436217600,Thunderstorm Wind,70.00,gust,estimated,41.49,-90.49,41.49,-90.49
2015-07-06 21:28:00 UTC,1436218080,2015-07-06 21:28:00 UTC,1436218080,Thunderstorm Wind,65.00,gust,estimated,41.49,-90.49,41.49,-90.49
2015-07-06 22:08:00 UTC,1436220480,2015-07-06 22:28:00 UTC,1436221680,Thunderstorm Wind,70.00,gust,estimated,34.96,-104.32,34.96,-104.32
2015-07-06 22:48:00 UTC,1436222880,2015-07-06 22:54:00 UTC,1436223240,Thunderstorm Wind,70.00,gust,estimated,37.4904,-97.1198,37.4904,-97.1198
2015-07-07 19:28:00 UTC,1436297280,2015-07-07 19:28:00 UTC,1436297280,Thunderstorm Wind,83.00,gust,estimated,37.7917,-85.4675,37.7917,-85.4675
2015-07-07 20:55:00 UTC,1436302500,2015-07-07 20:55:00 UTC,1436302500,Thunderstorm Wind,65.00,gust,estimated,42.55,-72.6,42.48,-72.6
2015-07-07 23:30:00 UTC,1436311800,2015-07-07 23:30:00 UTC,1436311800,Thunderstorm Wind,65.00,gust,estimated,30.41,-84.96,30.41,-84.96
2015-07-09 02:15:00 UTC,1436408100,2015-07-09 02:20:00 UTC,1436408400,Thunderstorm Wind,67.00,gust,measured,40.72,-114.04,40.34,-113.24
2015-07-09 02:30:00 UTC,1436409000,2015-07-09 02:30:00 UTC,1436409000,Thunderstorm Wind,65.00,gust,estimated,35.29,-101.88,35.29,-101.88
2015-07-09 22:10:00 UTC,1436479800,2015-07-09 22:10:00 UTC,1436479800,Thunderstorm Wind,65.00,gust,estimated,35.9695,-94.8673,35.9695,-94.8673
2015-07-09 22:35:00 UTC,1436481300,2015-07-09 22:35:00 UTC,1436481300,Thunderstorm Wind,65.00,gust,estimated,36.0891,-94.6372,36.0891,-94.6372
2015-07-09 22:35:00 UTC,1436481300,2015-07-09 22:35:00 UTC,1436481300,Thunderstorm Wind,70.00,gust,estimated,36.0602,-94.6575,36.0602,-94.6575
2015-07-09 22:46:00 UTC,1436481960,2015-07-09 22:46:00 UTC,1436481960,Thunderstorm Wind,70.00,gust,estimated,36.1312,-94.4642,36.1312,-94.4642
2015-07-09 23:14:00 UTC,1436483640,2015-07-09 23:14:00 UTC,1436483640,Thunderstorm Wind,65.00,gust,estimated,36.18,-94.13,36.18,-94.13
2015-07-09 23:20:00 UTC,1436484000,2015-07-09 23:20:00 UTC,1436484000,Thunderstorm Wind,70.00,gust,estimated,36.3113,-94.1067,36.3113,-94.1067
2015-07-09 23:30:00 UTC,1436484600,2015-07-09 23:32:00 UTC,1436484720,Thunderstorm Wind,65.00,gust,estimated,37.25,-89.52,37.22,-89.5
2015-07-09 23:34:00 UTC,1436484840,2015-07-09 23:34:00 UTC,1436484840,Thunderstorm Wind,65.00,gust,estimated,36.1447,-93.9447,36.1447,-93.9447
2015-07-10 21:40:00 UTC,1436564400,2015-07-10 21:43:00 UTC,1436564580,Thunderstorm Wind,70.00,gust,estimated,38.29,-96.01,38.29,-96.01
2015-07-10 21:43:00 UTC,1436564580,2015-07-10 21:46:00 UTC,1436564760,Thunderstorm Wind,70.00,gust,estimated,38.31,-95.97,38.31,-95.97
2015-07-11 01:40:00 UTC,1436578800,2015-07-11 01:40:00 UTC,1436578800,Thunderstorm Wind,78.00,gust,estimated,40.2288,-100.8287,40.2288,-100.8287
2015-07-11 02:10:00 UTC,1436580600,2015-07-11 02:10:00 UTC,1436580600,Thunderstorm Wind,70.00,gust,estimated,40.2,-100.62,40.2,-100.62
2015-07-12 07:45:00 UTC,1436687100,2015-07-12 07:45:00 UTC,1436687100,Thunderstorm Wind,65.00,gust,estimated,39.3512,-86.1089,39.3512,-86.1089
2015-07-12 23:25:00 UTC,1436743500,2015-07-12 23:25:00 UTC,1436743500,Thunderstorm Wind,78.00,gust,estimated,46.35,-95.19,46.35,-95.19
2015-07-12 23:35:00 UTC,1436744100,2015-07-12 23:35:00 UTC,1436744100,Thunderstorm Wind,78.00,gust,estimated,46.4,-95.08,46.4,-95.08
2015-07-12 23:38:00 UTC,1436744280,2015-07-12 23:38:00 UTC,1436744280,Thunderstorm Wind,85.00,gust,estimated,46.3662,-95.0733,46.3662,-95.0733
2015-07-12 23:45:00 UTC,1436744700,2015-07-12 23:45:00 UTC,1436744700,Thunderstorm Wind,78.00,gust,estimated,46.37,-94.94,46.37,-94.94
2015-07-12 23:45:00 UTC,1436744700,2015-07-12 23:45:00 UTC,1436744700,Thunderstorm Wind,81.00,gust,estimated,46.1014,-95.7661,46.1014,-95.7661
2015-07-12 23:50:00 UTC,1436745000,2015-07-12 23:53:00 UTC,1436745180,Thunderstorm Wind,74.00,gust,estimated,46.3659,-94.8317,46.3554,-94.7863
2015-07-12 23:52:00 UTC,1436745120,2015-07-12 23:52:00 UTC,1436745120,Thunderstorm Wind,78.00,gust,estimated,46.39,-94.88,46.39,-94.88
2015-07-13 00:05:00 UTC,1436745900,2015-07-13 00:05:00 UTC,1436745900,Thunderstorm Wind,78.00,gust,estimated,45.87,-95.84,45.87,-95.84
2015-07-13 00:20:00 UTC,1436746800,2015-07-13 00:20:00 UTC,1436746800,Thunderstorm Wind,90.00,gust,estimated,46.4023,-94.4546,46.4023,-94.4546
2015-07-13 00:40:00 UTC,1436748000,2015-07-13 00:40:00 UTC,1436748000,Thunderstorm Wind,70.00,gust,estimated,46.4236,-94.2989,46.4236,-94.2989
2015-07-13 00:40:00 UTC,1436748000,2015-07-13 00:40:00 UTC,1436748000,Thunderstorm Wind,73.00,gust,estimated,46.4206,-94.2788,46.4206,-94.2788
2015-07-13 00:40:00 UTC,1436748000,2015-07-13 00:40:00 UTC,1436748000,Thunderstorm Wind,82.00,gust,estimated,46.455,-94.1911,46.455,-94.1911
2015-07-13 01:20:00 UTC,1436750400,2015-07-13 01:20:00 UTC,1436750400,Thunderstorm Wind,70.00,gust,measured,45.82,-94.41,45.82,-94.41
2015-07-13 01:28:00 UTC,1436750880,2015-07-13 01:28:00 UTC,1436750880,Thunderstorm Wind,65.00,gust,measured,44.233,-103.25,44.233,-103.25
2015-07-13 08:15:00 UTC,1436775300,2015-07-13 09:10:00 UTC,1436778600,Thunderstorm Wind,65.00,gust,estimated,43.854,-89.1697,43.8541,-88.8865
2015-07-13 08:20:00 UTC,1436775600,2015-07-13 08:20:00 UTC,1436775600,Thunderstorm Wind,65.00,gust,estimated,44.12,-89.24,44.12,-89.24
2015-07-13 09:01:00 UTC,1436778060,2015-07-13 09:10:00 UTC,1436778600,Thunderstorm Wind,87.00,gust,estimated,43.335,-89.031,43.3355,-89.0104
2015-07-13 09:02:00 UTC,1436778120,2015-07-13 09:23:00 UTC,1436779380,Thunderstorm Wind,87.00,gust,estimated,43.3343,-89.0061,43.3063,-88.7359
2015-07-13 09:29:00 UTC,1436779740,2015-07-13 09:29:00 UTC,1436779740,Thunderstorm Wind,65.00,gust,estimated,44.27,-88.34,44.27,-88.34
2015-07-13 09:55:00 UTC,1436781300,2015-07-13 10:40:00 UTC,1436784000,Thunderstorm Wind,65.00,gust,estimated,42.9349,-88.4822,42.8757,-88.1433
2015-07-13 15:56:00 UTC,1436802960,2015-07-13 15:56:00 UTC,1436802960,Thunderstorm Wind,70.00,gust,estimated,39.7806,-86.274,39.7806,-86.274
2015-07-13 20:30:00 UTC,1436819400,2015-07-13 20:32:00 UTC,1436819520,Thunderstorm Wind,65.00,gust,estimated,33.9467,-78.8702,33.9467,-78.8702
2015-07-13 23:05:00 UTC,1436828700,2015-07-13 23:15:00 UTC,1436829300,Thunderstorm Wind,65.00,gust,estimated,36.79,-85.37,36.79,-85.37
2015-07-13 23:45:00 UTC,1436831100,2015-07-13 23:45:00 UTC,1436831100,Thunderstorm Wind,65.00,gust,estimated,38.15,-100.44,38.15,-100.44
2015-07-14 00:35:00 UTC,1436834100,2015-07-14 00:42:00 UTC,1436834520,Thunderstorm Wind,78.00,gust,estimated,42.9898,-89.0717,42.971,-89.0282
2015-07-14 03:38:00 UTC,1436845080,2015-07-14 03:38:00 UTC,1436845080,Thunderstorm Wind,68.00,gust,measured,37.95,-100.56,37.95,-100.56
